population,drug,evolution_history,concentration,fitted,ci_lo,ci_hi
35_E7,caspofungin,35 evolved,6.327363633429257e-4,0.7892242130417009,0.7498646645711721,0.8352663794231583
35_E7,caspofungin,35 evolved,6.70502159276372e-4,0.7892229165726561,0.7498633336378292,0.8352601869652527
35_E7,caspofungin,35 evolved,7.105220620149829e-4,0.7892212529276592,0.7498616401872061,0.835252570162632
35_E7,caspofungin,35 evolved,7.529306112225877e-4,0.7892191181202395,0.7498594854731931,0.8352431908546293
35_E7,caspofungin,35 evolved,7.97870376759765e-4,0.7892163787157901,0.7498567438511118,0.8352316285873399
35_E7,caspofungin,35 evolved,8.454924379778903e-4,0.7892128634930388,0.749853255450424,0.8352173602208933
35_E7,caspofungin,35 evolved,8.959568916205513e-4,0.7892083527449965,0.7498488168516383,0.8351997344206008
35_E7,caspofungin,35 evolved,9.494333900397961e-4,0.7892025645515478,0.7498431692239909,0.8351852776588358
35_E7,caspofungin,35 evolved,0.0010061017115366112,0.7891951371671617,0.7498359832326975,0.835171685147723
35_E7,caspofungin,35 evolved,0.0010661523647430083,0.7891856064253703,0.7498268398366679,0.835122075081201
35_E7,caspofungin,35 evolved,0.0011297872290775299,0.7891733767518258,0.7498152058588202,0.8350886262500273
35_E7,caspofungin,35 evolved,0.0011972202334272904,0.7891576839809606,0.7498004029078217,0.8350465100596776
35_E7,caspofungin,35 evolved,0.0012686780753381453,0.7891375476634194,0.7497815678449906,0.8349934814581147
35_E7,caspofungin,35 evolved,0.0013444009831307714,0.7891117099019125,0.7497576025015285,0.8349267144886389
35_E7,caspofungin,35 evolved,0.0014246435235047681,0.7890785569232245,0.7497271097318894,0.8348426523760349
35_E7,caspofungin,35 evolved,0.0015096754573457956,0.7890360185349986,0.7496883121049011,0.8347368191651878
35_E7,caspofungin,35 evolved,0.0015997826466127932,0.7889814392664776,0.7496389485427433,0.8346035831956018
35_E7,caspofungin,35 evolved,0.0016952680153541231,0.7889114132765814,0.749576142966693,0.8344358603250203
35_E7,caspofungin,35 evolved,0.001796452568083334,0.7888215729369665,0.749496237433527,0.8342118785946602
35_E7,caspofungin,35 evolved,0.001903676468938201,0.7887063182484705,0.7493945802701757,0.8337218331393895
35_E7,caspofungin,35 evolved,0.002017300185250929,0.7885584707915465,0.7493046319679486,0.8330334078533241
35_E7,caspofungin,35 evolved,0.002137705699374034,0.7883688315890506,0.7492866481617729,0.8320744301657529
35_E7,caspofungin,35 evolved,0.0022652977928358264,0.7881256169014151,0.748871401163575,0.8314642160180299
35_E7,caspofungin,35 evolved,0.002400505407142574,0.7878137394056719,0.7485968723671824,0.8306450244454486
35_E7,caspofungin,35 evolved,0.002543783085802157,0.7874138942821208,0.7482525916677158,0.8299351186301659
35_E7,caspofungin,35 evolved,0.0026956125024170025,0.7869014003746705,0.7478149160602744,0.8290229358509157
35_E7,caspofungin,35 evolved,0.0028565040799834926,0.7862447359038043,0.7469587977466698,0.828203043624255
35_E7,caspofungin,35 evolved,0.0030269987068416086,0.7854036966278667,0.7458762576368527,0.8263974949267537
35_E7,caspofungin,35 evolved,0.00320766955504356,0.784327092900034,0.7444346498269246,0.8245357238725227
35_E7,caspofungin,35 evolved,0.0033991240072544075,0.7829498928091205,0.7436230385640128,0.8222140540982836
35_E7,caspofungin,35 evolved,0.003602005698662548,0.7811897152568882,0.7415491085350074,0.8192720740013419
35_E7,caspofungin,35 evolved,0.003816996680764635,0.7789425858016239,0.7380657335066653,0.8176736449320421
35_E7,caspofungin,35 evolved,0.004044819714299177,0.776077899790634,0.7319824798025535,0.8155907814809825
35_E7,caspofungin,35 evolved,0.004286240699037198,0.7724326078630784,0.7283070919828065,0.8115010762808615
35_E7,caspofungin,35 evolved,0.0045420712485985445,0.767804772077292,0.7212341507481468,0.8062219516165934
35_E7,caspofungin,35 evolved,0.004813171418949872,0.7619468692203222,0.7141673427829172,0.8011953017816638
35_E7,caspofungin,35 evolved,0.00510045259975699,0.75455958120062006,0.704931213780842,0.7950784036576564
35_E7,caspofungin,35 evolved,0.005404880578311847,0.745287350502244,0.6927509063881221,0.7879123835866494
35_E7,caspofungin,35 evolved,0.005727478786334455,0.7337177109601736,0.6770512408988434,0.7782701634592599
35_E7,caspofungin,35 evolved,0.006069331740564968,0.7193872891521778,0.6584299215635903,0.7675059507383486
35_E7,caspofungin,35 evolved,0.006431588688712482,0.7017982392498735,0.6359920492996125,0.7563512488534749
35_E7,caspofungin,35 evolved,0.006815467473017679,0.6804493368549877,0.6118081288296209,0.743479117119827
35_E7,caspofungin,35 evolved,0.007222258624417853,0.6548853441914765,0.5826917088186214,0.7279101909410727
35_E7,caspofungin,35 evolved,0.00765332970107812,0.6247656757919895,0.551907823892601,0.7081907567324847
35_E7,caspofungin,35 evolved,0.008110129885874276,0.5899480752132019,0.5154010131679172,0.680727782515823
35_E7,caspofungin,35 evolved,0.008594194858283132,0.5505750876868764,0.47069250598351553,0.6479671087889891
35_E7,caspofungin,35 evolved,0.009107151957058706,0.5071425904361672,0.41858176017494036,0.6073026536122154
35_E7,caspofungin,35 evolved,0.009650725651050369,0.46052482757951185,0.36531108263009543,0.5605013643069923
35_E7,caspofungin,35 evolved,0.01022674333655473,0.411934518181424,0.30851387007303316,0.514510493061926
35_E7,caspofungin,35 evolved,0.010837141480691008,0.3628122219429377,0.2557142077050236,0.4648982808852603
35_E7,caspofungin,35 evolved,0.011483972131452655,0.3146623254468051,0.20709312574012506,0.41251693329815053
35_E7,caspofungin,35 evolved,0.012169409816321045,0.26887331243403195,0.1619850736643086,0.36197688738340533
35_E7,caspofungin,35 evolved,0.01289575885263299,0.22656633085244793,0.12296283206548156,0.3189054815164619
35_E7,caspofungin,35 evolved,0.013665461094278176,0.18850475327231886,0.09099277782199461,0.2793515029982095
35_E7,caspofungin,35 evolved,0.014481104140769637,0.1550749893926921,0.0685239294474024,0.24286153962166332
35_E7,caspofungin,35 evolved,0.015345430036284656,0.12632700832533944,0.049402340356602195,0.20960174553827254
35_E7,caspofungin,35 evolved,0.016261344487920517,0.10205074204707243,0.037167478487889954,0.18106200227301986
35_E7,caspofungin,35 evolved,0.01723192663415546,0.08186353225687874,0.027255707626475563,0.15542895279204683
35_E7,caspofungin,35 evolved,0.018260439396354543,0.06529024788311562,0.019222071932045764,0.13284454490168762
35_E7,caspofungin,35 evolved,0.019350340448120135,0.051826397922357756,0.01361893399088705,0.11269083943073145
35_E7,caspofungin,35 evolved,0.020505293839364308,0.04098182653397394,0.009645006118937552,0.09549289463962432
35_E7,caspofungin,35 evolved,0.021729182314180907,0.03230704196826386,0.006825386470885528,0.08064471585224606
35_E7,caspofungin,35 evolved,0.023026120363927947,0.02540613560470215,0.00482126355241568,0.06874797707944898
35_E7,caspofungin,35 evolved,0.024400468059402148,0.019940456100476362,0.0034197073123210346,0.0582498230640884
35_E7,caspofungin,35 evolved,0.02585684570860723,0.015626564759986323,0.0024771026020811364,0.04945085403223697
35_E7,caspofungin,35 evolved,0.027400149389392572,0.012231096702039647,0.001782646653050187,0.0410875483976321
35_E7,caspofungin,35 evolved,0.029035567409179935,0.009564302164082926,0.001246083835124851,0.034505707007696486
35_E7,caspofungin,35 evolved,0.030768597747113265,0.007473366863831329,8.686747187504762e-4,0.028797568570465792
35_E7,caspofungin,35 evolved,0.03260506653726877,0.005836127396067369,6.226321026610525e-4,0.024037889627745043
35_E7,caspofungin,35 evolved,0.034551147655062175,0.004555478590853475,4.4005473426222746e-4,0.019907653208589053
35_E7,caspofungin,35 evolved,0.036613383472699636,0.003554573461742035,3.1309138227380364e-4,0.016852920082237752
35_E7,caspofungin,35 evolved,0.038798706853447974,0.0027728046872176394,2.2274938102290686e-4,0.014065295013958597
35_E7,caspofungin,35 evolved,0.04111446445866528,0.002162499592446135,1.5787565324129016e-4,0.011643747463306651
35_E7,caspofungin,35 evolved,0.043568441445945454,0.0016862370049205576,1.1000274447416226e-4,0.009593742027184793
35_E7,caspofungin,35 evolved,0.046168887641407905,0.0013146898912010908,7.659444374120969e-5,0.007925155758604054
35_E7,caspofungin,35 evolved,0.048924545274118734,0.0010249032912255525,5.317961088558738e-5,0.006639357077092301
35_E7,caspofungin,35 evolved,0.05184467836588105,7.989272704780653e-4,3.6884730835093454e-5,0.0055018981305276805
35_E7,caspofungin,35 evolved,0.054939103875198333,6.227362561175272e-4,2.5598418315271045e-5,0.004591213677284217
35_E7,caspofungin,35 evolved,0.058218224700110774,4.8537751555402655e-4,1.79942922374788e-5,0.0038305241487150677
35_E7,caspofungin,35 evolved,0.061693064650853884,3.783018563763028e-4,1.2534984086288479e-5,0.0031953521550320435
35_E7,caspofungin,35 evolved,0.06537530550991179,2.948385620884132e-4,8.727430708389438e-6,0.0026651451081526017
35_E7,caspofungin,35 evolved,0.06927732630405403,2.297840919073875e-4,6.076430368189431e-6,0.0022226672607670336
35_E7,caspofungin,35 evolved,0.07341224492038098,1.7908026642832648e-4,4.23068150557747e-6,0.0018552668797748024
35_E7,caspofungin,35 evolved,0.07779396220628429,1.395626947284598e-4,2.9462435016420764e-6,0.0015532024695268953
35_E7,caspofungin,35 evolved,0.08243720870157768,1.0876424794788948e-4,2.0523245955402264e-6,0.0013002423461517777
35_E7,caspofungin,35 evolved,0.08735759415990385,8.47616174571334e-5,1.4428540709082063e-6,0.0010884272408930261
35_E7,caspofungin,35 evolved,0.09257166002589813,6.605556240396615e-5,9.95119704174076e-7,9.110809611592329e-4
35_E7,caspofungin,35 evolved,0.09809693504452976,5.147748036948001e-5,6.925558230453703e-7,7.62605674951928e-4
35_E7,caspofungin,35 evolved,0.10395199418956635,4.011653349729035e-5,4.819906213883401e-7,6.383092164087621e-4
35_E7,caspofungin,35 evolved,0.11015652110927211,3.126281891048432e-5,3.355381079950528e-7,5.342595987404764e-4
35_E7,caspofungin,35 evolved,0.11673137429926733,2.4363057849210455e-5,2.3361665358536176e-7,4.431480708022814e-4
35_E7,caspofungin,35 evolved,0.12369865722501179,1.8986049983831385e-5,1.6265441884186308e-7,3.674278358128054e-4
35_E7,caspofungin,35 evolved,0.13108179262965297,1.4795743382582628e-5,1.1324735281281414e-7,3.046412899647569e-4
35_E7,caspofungin,35 evolved,0.13890560127704518,1.1530242778250657e-5,7.884794523139074e-8,2.5258077657967304e-4
35_E7,caspofungin,35 evolved,0.14719638539466093,8.985447616960996e-6,5.4897533403076596e-8,2.0941496750647603e-4
35_E7,caspofungin,35 evolved,0.15598201709691664,7.002299342000348e-6,3.822217660570705e-8,1.736248707440139e-4
35_E7,caspofungin,35 evolved,0.16529203208617202,5.456842104296912e-6,2.6612037727184838e-8,1.444899606450304e-4
35_E7,caspofungin,35 evolved,0.1751577289464104,4.252476426316954e-6,1.852853059425484e-8,1.2041844122379517e-4
35_E7,caspofungin,35 evolved,0.18561227436341027,3.3139221036934942e-6,1.2900423282546951e-8,1.0035668565281056e-4
35_E7,caspofungin,35 evolved,0.1966908146251344,2.582513276015076e-6,8.981876406963371e-9,8.363690942270062e-5
35_E7,caspofungin,35 evolved,0.20843059377718254,2.012531751790776e-6,6.253603209659566e-9,6.970249341088125e-5
35_E7,caspofungin,35 evolved,0.22087107883052867,1.5683495004589789e-6,4.354052901627574e-9,5.8089492918546636e-5
35_E7,caspofungin,35 evolved,0.23405409244246006,1.2222017604763169e-6,3.0314974907163784e-9,4.8411217944398715e-5
35_E7,caspofungin,35 evolved,0.24802395351677795,9.524516048723377e-7,2.110672523290297e-9,4.034537596349076e-5
35_E7,caspofungin,35 evolved,0.2628276261959232,7.422375098180063e-7,1.4695508941505603e-9,3.3623352323844375e-5
35_E7,caspofungin,35 evolved,0.27851487774591455,5.78419402913572e-7,1.0231717416230539e-9,2.8021273529593745e-5
35_E7,caspofungin,35 evolved,0.295138445864885,4.507573194753844e-7,7.123814028075712e-10,2.3352557341882616e-5
35_E7,caspofungin,35 evolved,0.312754215977669,3.512713314653778e-7,4.95994361867465e-10,1.9461702652756985e-5
35_E7,caspofungin,35 evolved,0.3314214091124755,2.7374274259184337e-7,3.4533534910854015e-10,1.6219113037201773e-5
35_E7,caspofungin,35 evolved,0.351202780991261,2.1332537211174624e-7,2.4043930332065544e-10,1.3516782080711672e-5
35_E7,caspofungin,35 evolved,0.37216483300309805,1.6624263053278197e-7,1.6740561273967007e-10,1.1264697120262418e-5
35_E7,caspofungin,35 evolved,0.39437803576979674,1.2955145264248457e-7,1.1655601670757612e-10,9.387841853036706e-6
35_E7,caspofungin,35 evolved,0.41791706605537426,1.0095833214246817e-7,8.11520522359451e-11,7.82369813722337e-6
35_E7,caspofungin,35 evolved,0.44286105781580704,7.867595877613072e-8,5.6502081143744395e-11,6.520163883518546e-6
35_E7,caspofungin,35 evolved,0.46929386823305375,6.131149672755536e-8,3.933956096891251e-11,5.433817759089106e-6
35_E7,caspofungin,35 evolved,0.497304359627716,4.777952084975838e-8,2.739016823171539e-11,4.52847295289969e-6
35_E7,caspofungin,35 evolved,0.5269866981980614,3.723416856283536e-8,1.9070409405071695e-11,3.773971862782538e-6
35_E7,caspofungin,35 evolved,0.5584406705897225,2.901626637982898e-8,1.3277779711878126e-11,3.1451815780847794e-6
35_E7,caspofungin,35 evolved,0.5917720193603286,2.261212604410492e-8,9.24466177610694e-12,2.6211567123592407e-6
35_E7,caspofungin,35 evolved,0.6270927984668293,1.7621434702371425e-8,6.4366029374045866e-12,2.1844417097065926e-6
35_E7,caspofungin,35 evolved,0.6645217499705954,1.3732231986099464e-8,4.481491073626264e-12,1.8204893907134796e-6
35_E7,caspofungin,35 evolved,0.704184703226728,1.0701409862477277e-8,3.1206845267292713e-12,1.5171763735366873e-6
35_E7,caspofungin,35 evolved,0.746214997899554,8.339516333803877e-9,2.1731653034608157e-12,1.2643992310659582e-6
35_E7,caspofungin,35 evolved,0.790753932226421,6.4989130899193745e-9,1.513337705026565e-12,1.0537379334299294e-6
35_E7,caspofungin,35 evolved,0.8379512380367852,5.064546867950085e-9,1.0538508231379155e-12,8.781753657599864e-7
35_E7,caspofungin,35 evolved,0.887965584123489,3.946757652008051e-9,7.338758940574955e-13,7.318635786087927e-7
35_E7,caspofungin,35 evolved,0.9409651096585115,3.0756741649267877e-9,5.110534256671105e-13,6.099289848562118e-7
35_E7,caspofungin,35 evolved,0.9971279894464038,2.3968463231282037e-9,3.5588540998302903e-13,5.083100141159157e-7
35_E7,caspofungin,35 evolved,1.0566430329157022,1.8678416462686066e-9,2.478302206947066e-13,4.2362181675165264e-7
35_E7,caspofungin,35 evolved,1.1197103188620359,1.4555928685765255e-9,1.7258321058086625e-13,3.530435106106996e-7
35_E7,caspofungin,35 evolved,1.1865418680767919,1.134330955217325e-9,1.2018299587114682e-13,2.94224214479182e-7
35_E7,caspofungin,35 evolved,1.257362356122603,8.839743197608329e-10,8.369272525251545e-14,2.4520473806165323e-7
35_E7,caspofungin,35 evolved,1.3324098686519044,6.888735552422727e-10,5.828175181916634e-14,2.0435231982459115e-7
35_E7,caspofungin,35 evolved,1.4119367018077646,5.368332139044774e-10,4.058613435745349e-14,1.7030623868854629e-7
35_E7,caspofungin,35 evolved,1.4962102103978105,4.1834948858996974e-10,2.826330761219944e-14,1.4193248778213357e-7
35_E7,caspofungin,35 evolved,1.585513706692676,3.2601614442736914e-10,1.9681966481253245e-14,1.1828600034755599e-7
35_E7,caspofungin,35 evolved,1.6801474128705307,2.540615665212742e-10,1.3706109504899775e-14,9.857916946669373e-8
35_E7,caspofungin,35 evolved,1.780429470309651,1.97987985212572e-10,9.544652350937865e-15,8.225824141846232e-8
35_E7,caspofungin,35 evolved,1.8866970091221238,1.542903274377646e-10,6.6467024979563486e-15,6.867971190877887e-8
35_E7,caspofungin,35 evolved,1.9993072815242077,1.202371200202001e-10,4.628631174676817e-15,5.734262947651906e-8
35_E7,caspofungin,35 evolved,2.118638862853561,9.36997494962594e-11,3.2232880809586095e-15,4.787698995985837e-8
35_E7,caspofungin,35 evolved,2.245092924270971,7.30194057718751e-11,2.24463577260725e-15,3.997386750814067e-8
35_E7,caspofungin,35 evolved,2.3790945814251225,5.6903392462748343e-11,1.5631219083887848e-15,3.337533205003051e-8
35_E7,caspofungin,35 evolved,2.521094323614386,4.434432243766868e-11,1.0885290749008675e-15,2.786603114807663e-8
35_E7,caspofungin,35 evolved,2.671569528250266,3.4557147603042076e-11,7.580318114247918e-16,2.3266161488000162e-8
35_E7,caspofungin,35 evolved,2.8310260657137736,2.6930086757639453e-11,5.278798014956336e-16,1.9425600606281318e-8
35_E7,caspofungin,35 evolved,3.0000000000000004,2.0986384093477788e-11,3.676062394430669e-16,1.6219007327749622e-8
35_E9,caspofungin,35 evolved,2.9296874999999996e-5,0.8273596871369512,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,3.1045501863947154e-5,0.8273596871369512,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,3.289849808159908e-5,0.8273596871369512,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,3.486209309058888e-5,0.8273596871369511,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,3.694288814165253e-5,0.8273596871369508,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,3.914787849083791e-5,0.8273596871369506,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,4.1484476916288346e-5,0.8273596871369503,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,4.396053863866036e-5,0.82735968713695,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,4.6584387728952446e-5,0.8273596871369492,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,4.9364845092523694e-5,0.8273596871369483,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,5.2311258123380297e-05,0.8273596871369472,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,5.543353212842075e-5,0.8273596871369453,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,5.874216362728315e-5,0.8273596871369427,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,6.224827563974342e-5,0.8273596871369393,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,6.596365507929272e-5,0.8273596871369341,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,6.990079237860521e-5,0.8273596871369272,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,7.407292348011094e-5,0.8273596871369171,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,7.849407433283582e-5,0.8273596871369027,0.7857678285789853,0.8816452372428601
35_E9,caspofungin,35 evolved,8.317910804510246e-5,0.8273596871368825,0.7857678285789853,0.8816452372428599
35_E9,caspofungin,35 evolved,8.814377485160772e-5,0.827359687136854,0.7857678285789853,0.8816452372428599
35_E9,caspofungin,35 evolved,9.340476506285827e-5,0.8273596871368136,0.7857678285789853,0.8816452372428597
35_E9,caspofungin,35 evolved,9.897976517497217e-5,0.8273596871367563,0.7857678285789853,0.8816452372428596
35_E9,caspofungin,35 evolved,1.0488751732847466e-4,0.8273596871366755,0.7857678285789853,0.8816452372428595
35_E9,caspofungin,35 evolved,1.1114788231597908e-4,0.827359687136561,0.7857678285789853,0.881645237242859
35_E9,caspofungin,35 evolved,1.177819063505752e-4,0.827359687136399,0.7857678285789853,0.8816452372428585
35_E9,caspofungin,35 evolved,1.2481189181938476e-4,0.8273596871361699,0.7857678285789853,0.8816452372428575
35_E9,caspofungin,35 evolved,1.3226147226014654e-4,0.8273596871358456,0.7857678285789853,0.8816452372428562
35_E9,caspofungin,35 evolved,1.4015569181289044e-4,0.8273596871353869,0.7857678285789853,0.8816452372428543
35_E9,caspofungin,35 evolved,1.485210894137993e-4,0.8273596871347381,0.7857678285789853,0.8816452372428509
35_E9,caspofungin,35 evolved,1.573857880143042e-4,0.8273596871338199,0.7857678285789853,0.8816452372428465
35_E9,caspofungin,35 evolved,1.667795891253546e-4,0.8273596871325208,0.7857678285789853,0.8816452372428394
35_E9,caspofungin,35 evolved,1.767340730046992e-4,0.827359687130683,0.7857678285789853,0.8816452372428285
35_E9,caspofungin,35 evolved,1.8728270482399101e-4,0.8273596871280826,0.7857678285789853,0.8816452372428122
35_E9,caspofungin,35 evolved,1.9846094717263491e-4,0.8273596871244038,0.7857678285789852,0.8816452372427874
35_E9,caspofungin,35 evolved,2.1030637927658684e-4,0.8273596871191987,0.7857678285789852,0.8816452372427501
35_E9,caspofungin,35 evolved,2.2285882333290683e-4,0.8273596871118345,0.7857678285789851,0.8816452372426932
35_E9,caspofungin,35 evolved,2.3616047838477113e-4,0.8273596871014157,0.785767828578985,0.8816452372426069
35_E9,caspofungin,35 evolved,2.502560621870102e-4,0.8273596870866747,0.7857678285789849,0.8816452372424763
35_E9,caspofungin,35 evolved,2.651929615391027e-4,0.827359687065819,0.7857678285789845,0.8816452372422785
35_E9,caspofungin,35 evolved,2.810213915910108e-4,0.8273596870363121,0.7857678285789841,0.8816452372419784
35_E9,caspofungin,35 evolved,2.9779456465741657e-4,0.8273596869945651,0.7857678285789834,0.8816452372415233
35_E9,caspofungin,35 evolved,3.1556886910788805e-4,0.8273596869355007,0.7857678285789823,0.8816452372408337
35_E9,caspofungin,35 evolved,3.344040589343625e-4,0.8273596868519352,0.7857678285789805,0.8816452372397884
35_E9,caspofungin,35 evolved,3.543634546332415e-4,0.8273596867337052,0.7857678285789778,0.881645237238204
35_E9,caspofungin,35 evolved,3.7551415607743323e-4,0.8273596865664312,0.7857678285789733,0.8816452372358018
35_E9,caspofungin,35 evolved,3.9792726809396967e-4,0.8273596863297692,0.7857678285789663,0.881645237232161
35_E9,caspofungin,35 evolved,4.216781395055526e-4,0.8273596859949351,0.7857678285789553,0.881645237226642
35_E9,caspofungin,35 evolved,4.4684661643965104e-4,0.8273596855212061,0.7857678285789378,0.8816452372182758
35_E9,caspofungin,35 evolved,4.735173107567169e-4,0.8273596848509656,0.7857678285789103,0.881645237205594
35_E9,caspofungin,35 evolved,5.017798844999305e-4,0.827359683902697,0.7857678285788666,0.8816452371863706
35_E9,caspofungin,35 evolved,5.317293513227535e-4,0.8273596825610694,0.7857678285787976,0.8816452371572306
35_E9,caspofungin,35 evolved,5.634663959076172e-4,0.8273596806629102,0.7857678285786884,0.881645237113059
35_E9,caspofungin,35 evolved,5.970977124495877e-4,0.82735967797736,0.7857678285785159,0.8816452370461018
35_E9,caspofungin,35 evolved,6.327363633429257e-4,0.8273596741777948,0.7857678285782429,0.8816452369446048
35_E9,caspofungin,35 evolved,6.70502159276372e-4,0.8273596688021005,0.7857678285778114,0.8816452367907514
35_E9,caspofungin,35 evolved,7.105220620149829e-4,0.827359661196471,0.7857678285771288,0.881645236557533
35_E9,caspofungin,35 evolved,7.529306112225877e-4,0.8273596504358877,0.7857678285760494,0.8816452362040101
35_E9,caspofungin,35 evolved,7.97870376759765e-4,0.8273596352116193,0.7857678285743425,0.8816452356681238
35_E9,caspofungin,35 evolved,8.454924379778903e-4,0.8273596136720478,0.7857678285716432,0.881645234855803
35_E9,caspofungin,35 evolved,8.959568916205513e-4,0.8273595831974716,0.7857678285673744,0.8816452336244498
35_E9,caspofungin,35 evolved,9.494333900397961e-4,0.8273595400814904,0.7857678285606239,0.8816452317579078
35_E9,caspofungin,35 evolved,0.0010061017115366112,0.8273594790802227,0.7857678285499484,0.8816452289285168
35_E9,caspofungin,35 evolved,0.0010661523647430083,0.8273593927745333,0.7857678285330664,0.8816452246395944
35_E9,caspofungin,35 evolved,0.0011297872290775299,0.8273592706677035,0.7857678285063691,0.8816452181382451
35_E9,caspofungin,35 evolved,0.0011972202334272904,0.8273590979087986,0.7857678284641499,0.8816452082831929
35_E9,caspofungin,35 evolved,0.0012686780753381453,0.8273588534864771,0.7857678283973845,0.8816451933444359
35_E9,caspofungin,35 evolved,0.0013444009831307714,0.8273585076735723,0.7857678282918015,0.8816451706995498
35_E9,caspofungin,35 evolved,0.0014246435235047681,0.8273580184116713,0.7857652998981937,0.8816451363733298
35_E9,caspofungin,35 evolved,0.0015096754573457956,0.8273573261960125,0.7857605720788405,0.8816434989557912
35_E9,caspofungin,35 evolved,0.0015997826466127932,0.8273563468386719,0.7857542722431524,0.8816409345076733
35_E9,caspofungin,35 evolved,0.0016952680153541231,0.8273549612300327,0.7857458777140562,0.8816377414484308
35_E9,caspofungin,35 evolved,0.001796452568083334,0.8273530008536262,0.7857346920520982,0.8816337599523997
35_E9,caspofungin,35 evolved,0.001903676468938201,0.827350227293257,0.7857197873073003,0.8815104051217721
35_E9,caspofungin,35 evolved,0.002017300185250929,0.8273463032413061,0.7856999270945332,0.8812838594334766
35_E9,caspofungin,35 evolved,0.002137705699374034,0.8273407514847342,0.7856734641371017,0.8810038193422588
35_E9,caspofungin,35 evolved,0.0022652977928358264,0.8273328968857161,0.7856382038271996,0.8806577005854239
35_E9,caspofungin,35 evolved,0.002400505407142574,0.8273217843107584,0.7855912225726711,0.8802251167716687
35_E9,caspofungin,35 evolved,0.002543783085802157,0.8273060625472942,0.7855286260208747,0.8796894251991485
35_E9,caspofungin,35 evolved,0.0026956125024170025,0.8272838201307566,0.7854586927025002,0.8796421376629888
35_E9,caspofungin,35 evolved,0.0028565040799834926,0.8272523531977909,0.7854542518856233,0.8795774844950468
35_E9,caspofungin,35 evolved,0.0030269987068416086,0.8272078372970018,0.7854515740590483,0.8789471801366484
35_E9,caspofungin,35 evolved,0.00320766955504356,0.8271448635735215,0.7854475904144984,0.8783074996393321
35_E9,caspofungin,35 evolved,0.0033991240072544075,0.827055783580082,0.7854412907578365,0.8781673768962577
35_E9,caspofungin,35 evolved,0.003602005698662548,0.8269297843548038,0.7854313286832221,0.8778025406768284
35_E9,caspofungin,35 evolved,0.003816996680764635,0.8267515839244851,0.7854155751730294,0.8773910653258145
35_E9,caspofungin,35 evolved,0.004044819714299177,0.8264995938706506,0.7853906638721072,0.8751708279795832
35_E9,caspofungin,35 evolved,0.004286240699037198,0.8261433360484537,0.7851477249948463,0.8727414003217435
35_E9,caspofungin,35 evolved,0.0045420712485985445,0.8256398203262308,0.784395898184002,0.8714634192236026
35_E9,caspofungin,35 evolved,0.004813171418949872,0.8249284846793757,0.7833928241851542,0.8705050830876339
35_E9,caspofungin,35 evolved,0.00510045259975699,0.8239241653439877,0.7813394652086267,0.8686089050579224
35_E9,caspofungin,35 evolved,0.005404880578311847,0.8225074063374415,0.7800301212467068,0.8675411746143263
35_E9,caspofungin,35 evolved,0.005727478786334455,0.8205112528858411,0.7747516173669442,0.8653713720429744
35_E9,caspofungin,35 evolved,0.006069331740564968,0.8177035533335625,0.7696761947193898,0.8630971794550824
35_E9,caspofungin,35 evolved,0.006431588688712482,0.813763835506311,0.7617350752100933,0.8597769511093568
35_E9,caspofungin,35 evolved,0.006815467473017679,0.8082542633176679,0.7484778617850131,0.8569677575104483
35_E9,caspofungin,35 evolved,0.007222258624417853,0.800585455941058,0.7320461864557808,0.8536793367303879
35_E9,caspofungin,35 evolved,0.00765332970107812,0.7899807898871797,0.7080888440377692,0.8522867445605795
35_E9,caspofungin,35 evolved,0.008110129885874276,0.775448209322342,0.6776602231137272,0.8504057436468124
35_E9,caspofungin,35 evolved,0.008594194858283132,0.7557774652402119,0.6447467815496857,0.8490578483360872
35_E9,caspofungin,35 evolved,0.009107151957058706,0.7295926751367047,0.6060121458564607,0.8484264706494062
35_E9,caspofungin,35 evolved,0.009650725651050369,0.6955006096188665,0.5585631013617031,0.8483632808133811
35_E9,caspofungin,35 evolved,0.01022674333655473,0.6523716883806414,0.5059730542554276,0.8460886304431838
35_E9,caspofungin,35 evolved,0.010837141480691008,0.5997525397226819,0.44915745793371037,0.8455106728561036
