well,block,test_temperature,strain,evolution_history,window_idx,days_start,days_end,mu,r_squared,window_size
d8,1,42,WT_CASP_1,Caspofungin evolved,23,0.22916666666666663,0.2708333333333333,3.6545730272021433,0.9972595339767149,5
d8,2,25,40_C9,40 evolved,36,0.3645833333333333,0.40625,8.165342840960664,0.9998510113464885,5
d8,2,35,40_C9,40 evolved,22,0.21875,0.2604166666666667,13.16712248212097,0.9999409354021321,5
d8,2,38,40_C9,40 evolved,27,0.2708333333333333,0.3125,16.846087517702244,0.8849900213862574,5
d8,2,41,40_C9,40 evolved,28,0.28125,0.3229166666666667,8.170825505563927,0.9997837569055108,5
d8,2,42,40_C9,40 evolved,27,0.2708333333333333,0.3125,3.1263315003509105,0.9989178192025215,5
d8,3,25,WT_CASP_3,Caspofungin evolved,35,0.3541666666666667,0.3958333333333333,8.18301532876284,0.9998535123843926,5
d8,3,35,WT_CASP_3,Caspofungin evolved,21,0.20833333333333337,0.25,15.549147593723154,0.9999938826231102,5
d8,3,38,WT_CASP_3,Caspofungin evolved,21,0.20833333333333337,0.25,14.859392307063574,0.9999288979232149,5
d8,3,41,WT_CASP_3,Caspofungin evolved,54,0.5520833333333334,0.59375,14.391171383448523,0.8605345174133405,5
d8,3,42,WT_CASP_3,Caspofungin evolved,22,0.21875,0.2604166666666667,1.6997187090061525,0.9998902814699765,5
d9,2,25,40_C9,40 evolved,36,0.3645833333333333,0.40625,8.187391328234359,0.9998544421257886,5
d9,2,35,40_C9,40 evolved,23,0.22916666666666663,0.2708333333333333,13.223332796157708,0.9999719361819049,5
d9,2,38,40_C9,40 evolved,22,0.21875,0.2604166666666667,13.817647791058013,0.9998930971750454,5
d9,2,41,40_C9,40 evolved,26,0.2604166666666667,0.3020833333333333,8.222273299555274,0.9996481574804855,5
d9,2,42,40_C9,40 evolved,23,0.22916666666666663,0.2708333333333333,5.382362846587309,0.8603564327128103,5
e10,1,25,fRS585,fRS585,37,0.375,0.4166666666666667,8.407734491744176,0.9999449275574989,5
e10,1,35,fRS585,fRS585,20,0.19791666666666663,0.23958333333333337,12.95617102130258,0.9999894939013431,5
e10,1,38,fRS585,fRS585,22,0.21875,0.2604166666666667,13.545066177787824,0.9998841169800505,5
e10,1,41,fRS585,fRS585,23,0.22916666666666663,0.2708333333333333,5.98124603621611,0.9988858310963715,5
e10,1,42,fRS585,fRS585,22,0.21875,0.2604166666666667,3.5429236840445903,0.9995624394233716,5
e10,2,25,fRS585,fRS585,37,0.375,0.4166666666666667,8.203620841672144,0.9999489922372937,5
e10,2,35,fRS585,fRS585,23,0.22916666666666663,0.2708333333333333,13.14675117850519,0.9999399810635925,5
e10,2,38,fRS585,fRS585,22,0.21875,0.2604166666666667,13.961251238446769,0.9999347583714312,5
e10,2,41,fRS585,fRS585,23,0.22916666666666663,0.2708333333333333,6.715835863695573,0.9997730937203171,5
e10,2,42,fRS585,fRS585,21,0.20833333333333337,0.25,2.2852274089790465,0.9965303595976304,5
e10,3,25,WT_FLZ_1,Fluconazole evolved,35,0.3541666666666667,0.3958333333333333,8.402504348958388,0.9999321443062371,5
e10,3,35,WT_FLZ_1,Fluconazole evolved,20,0.19791666666666663,0.23958333333333337,13.752917528189194,0.9999156719387909,5
e10,3,38,WT_FLZ_1,Fluconazole evolved,22,0.21875,0.2604166666666667,14.209106239669314,0.9999800506923237,5
e10,3,41,WT_FLZ_1,Fluconazole evolved,20,0.19791666666666663,0.23958333333333337,4.6388375848302115,0.9997613809080611,5
e10,3,42,WT_FLZ_1,Fluconazole evolved,20,0.19791666666666663,0.23958333333333337,2.8901839451345692,0.9996827678312777,5
e11,2,25,40_E11,40 evolved,37,0.375,0.4166666666666667,8.412437043167007,0.9999877014903309,5
e11,2,35,40_E11,40 evolved,23,0.22916666666666663,0.2708333333333333,13.077176591247257,0.9999850290896354,5
e11,2,38,40_E11,40 evolved,22,0.21875,0.2604166666666667,13.58811698244365,0.9999787180134415,5
e11,2,41,40_E11,40 evolved,43,0.4375,0.4791666666666667,12.329434640085315,0.7113813075254175,5
e11,2,42,40_E11,40 evolved,24,0.23958333333333337,0.28125,3.5611006309465765,0.9995183906764534,5
e11,3,25,40_E7,40 evolved,37,0.375,0.4166666666666667,8.432337806585641,0.9998533801564374,5
e11,3,35,40_E7,40 evolved,23,0.22916666666666663,0.2708333333333333,12.846859730990628,0.9997748849187574,5
e11,3,38,40_E7,40 evolved,22,0.21875,0.2604166666666667,13.686108684267392,0.9999010175056803,5
e11,3,41,40_E7,40 evolved,31,0.3125,0.3541666666666667,8.267066841625931,0.9999382437621851,5
e11,3,42,40_E7,40 evolved,83,0.8541666666666666,0.8958333333333334,21.835671017951586,0.503778104607208,5
e2,1,25,35_B8,35 evolved,34,0.34375,0.3854166666666667,8.437133695577602,0.9998931610597102,5
e2,1,35,35_B8,35 evolved,21,0.20833333333333337,0.25,13.018226841006118,0.9999237175944689,5
e2,1,38,35_B8,35 evolved,20,0.19791666666666663,0.23958333333333337,13.49731014545201,0.9998365609320207,5
e2,1,41,35_B8,35 evolved,24,0.23958333333333337,0.28125,5.2079787853371124,0.99926301428888,5
e2,1,42,35_B8,35 evolved,21,0.20833333333333337,0.25,2.5465451116209494,0.9978452027364557,5
e2,3,25,40_B6,40 evolved,41,0.4166666666666667,0.4583333333333333,8.063490186355788,0.9998664460469433,5
e2,3,35,40_B6,40 evolved,25,0.25,0.2916666666666667,11.826513709199384,0.9999097316522348,5
e2,3,38,40_B6,40 evolved,22,0.21875,0.2604166666666667,12.45622237837713,0.999977763087226,5
e2,3,41,40_B6,40 evolved,30,0.3020833333333333,0.34375,7.979514005940881,0.9999935423492216,5
e2,3,42,40_B6,40 evolved,26,0.2604166666666667,0.3020833333333333,1.784384310062657,0.9935914581376781,5
e3,1,25,35_F4,35 evolved,36,0.3645833333333333,0.40625,8.215345700895218,0.9998710981734702,5
e3,1,35,35_F4,35 evolved,22,0.21875,0.2604166666666667,12.773018749344477,0.9999535061654511,5
e3,1,38,35_F4,35 evolved,21,0.20833333333333337,0.25,13.826147214112149,0.9998833307224811,5
e3,1,41,35_F4,35 evolved,21,0.20833333333333337,0.25,5.103738471128755,0.9993173923160462,5
e3,1,42,35_F4,35 evolved,17,0.16666666666666666,0.20833333333333337,4.2680872339352645,0.9990940007597958,5
e3,2,25,35_C7,35 evolved,38,0.3854166666666667,0.4270833333333333,8.209816591219067,0.9998404287133795,5
e3,2,35,35_C7,35 evolved,23,0.22916666666666663,0.2708333333333333,13.088636374870362,0.9999648883104187,5
e3,2,38,35_C7,35 evolved,22,0.21875,0.2604166666666667,13.811078504741616,0.9997617901908082,5
e3,2,41,35_C7,35 evolved,23,0.22916666666666663,0.2708333333333333,5.63676712401623,0.9995376925660772,5
e3,2,42,35_C7,35 evolved,19,0.1875,0.22916666666666663,3.84698887510939,0.9994379586455816,5
e4,3,25,35_C5,35 evolved,37,0.375,0.4166666666666667,8.287048183358058,0.9999787063715023,5
e4,3,35,35_C5,35 evolved,22,0.21875,0.2604166666666667,13.064052331947314,0.9999622983746843,5
e4,3,38,35_C5,35 evolved,23,0.22916666666666663,0.2708333333333333,13.695411493859963,0.9998924717838595,5
e4,3,41,35_C5,35 evolved,22,0.21875,0.2604166666666667,4.99467826326638,0.999197205290486,5
e4,3,42,35_C5,35 evolved,14,0.13541666666666666,0.17708333333333334,3.006020996611612,0.9980995063423321,5
e5,1,25,40_D4,40 evolved,37,0.375,0.4166666666666667,8.304676616101743,0.9995704098969755,5
e5,1,35,40_D4,40 evolved,23,0.22916666666666663,0.2708333333333333,12.323001273206007,0.9999714094698301,5
e5,1,38,40_D4,40 evolved,23,0.22916666666666663,0.2708333333333333,14.277761644567192,0.9998690106401331,5
e5,1,41,40_D4,40 evolved,44,0.4479166666666667,0.4895833333333333,6.756397777283677,0.9980984466663547,5
e5,1,42,40_D4,40 evolved,25,0.25,0.2916666666666667,3.2345516660114932,0.9992122581856596,5
e5,3,25,40_G5,40 evolved,37,0.375,0.4166666666666667,7.969047386722674,0.9998320611211863,5
e5,3,35,40_G5,40 evolved,37,0.375,0.4166666666666667,14.431487177529087,0.9275307666534658,5
e5,3,38,40_G5,40 evolved,23,0.22916666666666663,0.2708333333333333,12.595123996458875,0.9999127442354132,5
e5,3,41,40_G5,40 evolved,27,0.2708333333333333,0.3125,5.468939217684913,0.9999432555714121,5
e5,3,42,40_G5,40 evolved,23,0.22916666666666663,0.2708333333333333,1.8766784870206996,0.9832729717032911,5
e7,1,25,35_F4,35 evolved,33,0.3333333333333333,0.375,8.286051714881541,0.9997059523671787,5
e7,1,35,35_F4,35 evolved,21,0.20833333333333337,0.25,13.106785128648147,0.9997871135955678,5
e7,1,38,35_F4,35 evolved,21,0.20833333333333337,0.25,13.91155519850612,0.9999330709402559,5
e7,1,41,35_F4,35 evolved,25,0.25,0.2916666666666667,5.582471639642004,0.9996458859579881,5
e7,1,42,35_F4,35 evolved,20,0.19791666666666663,0.23958333333333337,4.623492449334073,0.9992710361604373,5
e8,1,25,35_B8,35 evolved,34,0.34375,0.3854166666666667,8.407409713480797,0.9999774929683571,5
e8,1,35,35_B8,35 evolved,22,0.21875,0.2604166666666667,13.131673759201353,0.9999856695833128,5
e8,1,38,35_B8,35 evolved,21,0.20833333333333337,0.25,13.618258253254423,0.9996598079156367,5
e8,1,41,35_B8,35 evolved,24,0.23958333333333337,0.28125,5.568259649163963,0.9986954618713111,5
e8,1,42,35_B8,35 evolved,23,0.22916666666666663,0.2708333333333333,3.9344703673395482,0.9996444514464571,5
e8,2,25,35_C7,35 evolved,37,0.375,0.4166666666666667,8.310256895542148,0.9999229970806984,5
e8,2,35,35_C7,35 evolved,23,0.22916666666666663,0.2708333333333333,12.835477242835607,0.9999838821630083,5
e8,2,38,35_C7,35 evolved,22,0.21875,0.2604166666666667,13.868428207611485,0.9998591624178029,5
e8,2,41,35_C7,35 evolved,23,0.22916666666666663,0.2708333333333333,6.023658893517664,0.9999204752521189,5
e8,2,42,35_C7,35 evolved,21,0.20833333333333337,0.25,3.438481794301789,0.9976000027563654,5
e9,1,25,40_D2,40 evolved,40,0.40625,0.4479166666666667,8.194598904490496,0.9997438467079792,5
e9,1,35,40_D2,40 evolved,25,0.25,0.2916666666666667,11.513400942371604,0.9999645458017445,5
e9,1,38,40_D2,40 evolved,23,0.22916666666666663,0.2708333333333333,12.608810037659111,0.9999347739450111,5
e9,1,41,40_D2,40 evolved,49,0.5,0.5416666666666666,6.07600378216388,0.9965862687667018,5
e9,1,42,40_D2,40 evolved,27,0.2708333333333333,0.3125,5.3575536827187396,0.9999467598370025,5
e9,2,25,35_B2,35 evolved,37,0.375,0.4166666666666667,8.172161979149127,0.9997590454522393,5
e9,2,35,35_B2,35 evolved,23,0.22916666666666663,0.2708333333333333,13.130554668054817,0.999939733826189,5
e9,2,38,35_B2,35 evolved,23,0.22916666666666663,0.2708333333333333,13.706941085764232,0.9998750457359192,5
e9,2,41,35_B2,35 evolved,23,0.22916666666666663,0.2708333333333333,5.865391360960014,0.9997085442383064,5
e9,2,42,35_B2,35 evolved,19,0.1875,0.22916666666666663,2.185090495148558,0.9959311482467431,5
f10,1,25,40_F2,40 evolved,36,0.3645833333333333,0.40625,8.206190394251829,0.999921845120117,5
f10,1,35,40_F2,40 evolved,31,0.3125,0.3541666666666667,22.53277489539596,0.8950862364420904,5
f10,1,38,40_F2,40 evolved,35,0.3541666666666667,0.3958333333333333,14.546900549548283,0.8831443216968784,5
f10,1,41,40_F2,40 evolved,42,0.4270833333333333,0.46875,15.814582853881316,0.9842241761294963,5
f10,1,42,40_F2,40 evolved,29,0.2916666666666667,0.3333333333333333,4.385101436165484,0.9922046906618875,5
f11,1,25,fRS585,fRS585,34,0.34375,0.3854166666666667,8.509157053103388,0.999888499412646,5
f11,1,35,fRS585,fRS585,21,0.20833333333333337,0.25,13.054782841619495,0.9999701409453161,5
f11,1,38,fRS585,fRS585,22,0.21875,0.2604166666666667,14.020415446643483,0.999990414146719,5
f11,1,41,fRS585,fRS585,25,0.25,0.2916666666666667,6.389616820022019,0.9991631524986638,5
f11,1,42,fRS585,fRS585,21,0.20833333333333337,0.25,3.279541145174041,0.9984032095332723,5
f11,2,25,35_B2,35 evolved,37,0.375,0.4166666666666667,8.251437683348218,0.9999696796275654,5
f11,2,35,35_B2,35 evolved,23,0.22916666666666663,0.2708333333333333,13.6058322867862,0.9999644052995521,5
f11,2,38,35_B2,35 evolved,23,0.22916666666666663,0.2708333333333333,13.788256551753497,0.9999620266700705,5
f11,2,41,35_B2,35 evolved,24,0.23958333333333337,0.28125,6.419731395788238,0.9995366685122992,5
f11,2,42,35_B2,35 evolved,20,0.19791666666666663,0.23958333333333337,2.3932399309595844,0.9962434860687427,5
f11,3,25,35_F2,35 evolved,37,0.375,0.4166666666666667,8.601264973557475,0.9993131690798654,5
f11,3,35,35_F2,35 evolved,23,0.22916666666666663,0.2708333333333333,13.49789740780919,0.9998526769319062,5
f11,3,38,35_F2,35 evolved,22,0.21875,0.2604166666666667,14.100755450816116,0.9999644342327628,5
f11,3,41,35_F2,35 evolved,25,0.25,0.2916666666666667,5.960461165693731,0.9992696140898715,5
f11,3,42,35_F2,35 evolved,22,0.21875,0.2604166666666667,2.401702441810813,0.9997809392859494,5
f2,1,25,35_G5,35 evolved,37,0.375,0.4166666666666667,8.225678557971909,0.9997344828181556,5
f2,1,35,35_G5,35 evolved,21,0.20833333333333337,0.25,12.747105290307196,0.999952152265099,5
f2,1,38,35_G5,35 evolved,20,0.19791666666666663,0.23958333333333337,13.636046702055806,0.9999092447274657,5
f2,1,41,35_G5,35 evolved,62,0.6354166666666666,0.6770833333333334,12.818795405768496,0.537571279927994,5
f2,1,42,35_G5,35 evolved,22,0.21875,0.2604166666666667,2.7886255575252528,0.9967027697054439,5
f2,2,25,35_F6,35 evolved,35,0.3541666666666667,0.3958333333333333,8.333795033904893,0.999900399007812,5
f2,2,35,35_F6,35 evolved,24,0.23958333333333337,0.28125,13.469986335414097,0.9999038666824774,5
f2,2,38,35_F6,35 evolved,23,0.22916666666666663,0.2708333333333333,13.650205120126206,0.9998783579330636,5
f2,2,41,35_F6,35 evolved,23,0.22916666666666663,0.2708333333333333,5.262238742289605,0.999903995760719,5
f2,2,42,35_F6,35 evolved,64,0.65625,0.6979166666666666,2.051772394413343,0.44906713290318195,5
f2,3,25,40_F6,40 evolved,35,0.3541666666666667,0.3958333333333333,8.497077257453077,0.9998762332743782,5
f2,3,35,40_F6,40 evolved,31,0.3125,0.3541666666666667,15.72671905808668,0.9106774315632841,5
f2,3,38,40_F6,40 evolved,21,0.20833333333333337,0.25,13.772672327244585,0.9999790201145445,5
f2,3,41,40_F6,40 evolved,27,0.2708333333333333,0.3125,9.865084309736499,0.9998515700216677,5
f2,3,42,40_F6,40 evolved,21,0.20833333333333337,0.25,2.442468536192397,0.9997734395655324,5
f3,1,25,40_D4,40 evolved,37,0.375,0.4166666666666667,8.177354744556673,0.9999552487936103,5
f3,1,35,40_D4,40 evolved,23,0.22916666666666663,0.2708333333333333,12.454109780676015,0.9999964460130037,5
f3,1,38,40_D4,40 evolved,22,0.21875,0.2604166666666667,13.278549180603255,0.9999803508980686,5
f3,1,41,40_D4,40 evolved,48,0.4895833333333333,0.53125,16.482309421233566,0.824289409243311,5
f3,1,42,40_D4,40 evolved,26,0.2604166666666667,0.3020833333333333,6.25724500584117,0.9999186896551695,5
f3,2,25,40_F4,40 evolved,37,0.375,0.4166666666666667,7.891414368667208,0.9998862616835243,5
f3,2,35,40_F4,40 evolved,24,0.23958333333333337,0.28125,11.539608186833032,0.9999228102845201,5
f3,2,38,40_F4,40 evolved,22,0.21875,0.2604166666666667,12.375624499357459,0.9998917786919481,5
f3,2,41,40_F4,40 evolved,29,0.2916666666666667,0.3333333333333333,8.096969681431998,0.9995647824206577,5
f3,2,42,40_F4,40 evolved,44,0.4479166666666667,0.4895833333333333,6.3295564447085315,0.9990071248577309,5
f3,3,25,35_E7,35 evolved,35,0.3541666666666667,0.3958333333333333,8.127763492072635,0.9998573062297877,5
f3,3,35,35_E7,35 evolved,22,0.21875,0.2604166666666667,13.298182620190172,0.9999473214659328,5
f3,3,38,35_E7,35 evolved,22,0.21875,0.2604166666666667,14.29626167132487,0.9999600261444704,5
f3,3,41,35_E7,35 evolved,46,0.46875,0.5104166666666666,12.406519853122651,0.7663295221294216,5
f3,3,42,35_E7,35 evolved,19,0.1875,0.22916666666666663,1.7951035990753768,0.9998776215534906,5
f4,1,25,35_D4,35 evolved,36,0.3645833333333333,0.40625,8.206414811232955,0.9999177585504786,5
f4,1,35,35_D4,35 evolved,21,0.20833333333333337,0.25,12.91955912565751,0.9999969482408383,5
f4,1,38,35_D4,35 evolved,22,0.21875,0.2604166666666667,13.84405211983484,0.9998736019247314,5
f4,1,41,35_D4,35 evolved,24,0.23958333333333337,0.28125,5.019255520466913,0.9978197697444819,5
f4,1,42,35_D4,35 evolved,22,0.21875,0.2604166666666667,3.119110189965779,0.9973161192999425,5
f4,2,25,40_G11,40 evolved,36,0.3645833333333333,0.40625,7.848487127338974,0.9999360248153323,5
f4,2,35,40_G11,40 evolved,22,0.21875,0.2604166666666667,13.745530888798884,0.9999078122344757,5
f4,2,38,40_G11,40 evolved,21,0.20833333333333337,0.25,13.524092719844633,0.9999519563999444,5
f4,2,41,40_G11,40 evolved,29,0.2916666666666667,0.3333333333333333,7.592636047436585,0.9997329740652733,5
f4,2,42,40_G11,40 evolved,54,0.5520833333333334,0.59375,12.255157783419277,0.5941669498538147,5
f4,3,25,40_C5,40 evolved,38,0.3854166666666667,0.4270833333333333,7.932703900241388,0.9998822135057239,5
f4,3,35,40_C5,40 evolved,24,0.23958333333333337,0.28125,11.616023121291061,0.9999437133049123,5
f4,3,38,40_C5,40 evolved,23,0.22916666666666663,0.2708333333333333,12.09561495676518,0.9998478695187066,5
f4,3,41,40_C5,40 evolved,27,0.2708333333333333,0.3125,7.272348470148352,0.9998290917890994,5
f4,3,42,40_C5,40 evolved,19,0.1875,0.22916666666666663,2.1653643415364843,0.9959263586981748,5
f5,1,25,35_B6,35 evolved,34,0.34375,0.3854166666666667,8.248250582069828,0.9999875333556317,5
f5,1,35,35_B6,35 evolved,20,0.19791666666666663,0.23958333333333337,13.033207228749657,0.9998877527755308,5
f5,1,38,35_B6,35 evolved,22,0.21875,0.2604166666666667,13.794616637769536,0.9999897849844862,5
f5,1,41,35_B6,35 evolved,88,0.90625,0.9479166666666666,11.534262580602734,0.6908312403434662,5
f5,1,42,35_B6,35 evolved,20,0.19791666666666663,0.23958333333333337,2.7226459782447594,0.9961728059925129,5
f5,2,25,40_B2,40 evolved,37,0.375,0.4166666666666667,7.426333301048571,0.9996390598138382,5
f5,2,35,40_B2,40 evolved,23,0.22916666666666663,0.2708333333333333,12.471595075157362,0.9999518410434913,5
f5,2,38,40_B2,40 evolved,22,0.21875,0.2604166666666667,11.882111176784019,0.9998380408274098,5
f5,2,41,40_B2,40 evolved,33,0.3333333333333333,0.375,7.028145195928676,0.9999444865794026,5
f5,2,42,40_B2,40 evolved,32,0.3229166666666667,0.3645833333333333,3.435459316671315,0.9983173942673343,5
f5,3,25,40_D8,40 evolved,37,0.375,0.4166666666666667,8.303574985328968,0.9998327430122282,5
f5,3,35,40_D8,40 evolved,23,0.22916666666666663,0.2708333333333333,12.136932029147262,0.9998678541014391,5
f5,3,38,40_D8,40 evolved,23,0.22916666666666663,0.2708333333333333,13.062444194927398,0.9998681551647343,5
f5,3,41,40_D8,40 evolved,28,0.28125,0.3229166666666667,7.397050699390859,0.9995863063359564,5
f5,3,42,40_D8,40 evolved,26,0.2604166666666667,0.3020833333333333,2.111126897544393,0.9961059571861148,5
f6,1,25,40_B8,40 evolved,38,0.3854166666666667,0.4270833333333333,8.05695061142343,0.9997416900847608,5
f6,1,35,40_B8,40 evolved,21,0.20833333333333337,0.25,11.5461942966942,0.9999230969268411,5
f6,1,38,40_B8,40 evolved,24,0.23958333333333337,0.28125,12.645967248914143,0.9997657582018631,5
f6,1,41,40_B8,40 evolved,53,0.5416666666666666,0.5833333333333334,8.164784469050105,0.8138323665240509,5
f6,1,42,40_B8,40 evolved,26,0.2604166666666667,0.3020833333333333,14.792761398787988,0.8589467501837691,5
f7,1,25,40_C7,40 evolved,36,0.3645833333333333,0.40625,8.05568999515112,0.9998601037166747,5
f7,1,35,40_C7,40 evolved,23,0.22916666666666663,0.2708333333333333,12.183833834752932,0.9999246592412837,5
f7,1,38,40_C7,40 evolved,26,0.2604166666666667,0.3020833333333333,13.741898055591907,0.9991445528673588,5
f7,1,41,40_C7,40 evolved,54,0.5520833333333334,0.59375,14.554659879263395,0.8235074544468081,5
f7,1,42,40_C7,40 evolved,26,0.2604166666666667,0.3020833333333333,3.74046079274475,0.9997143729705349,5
f7,2,25,40_F4,40 evolved,37,0.375,0.4166666666666667,8.089683884767345,0.9988550124028298,5
f7,2,35,40_F4,40 evolved,23,0.22916666666666663,0.2708333333333333,11.740853406067822,0.9998279567023437,5
f7,2,38,40_F4,40 evolved,21,0.20833333333333337,0.25,12.333324672922023,0.9999676086578339,5
f7,2,41,40_F4,40 evolved,29,0.2916666666666667,0.3333333333333333,8.515245600022194,0.9998950519438845,5
f7,2,42,40_F4,40 evolved,25,0.25,0.2916666666666667,3.6753081425590977,0.9992563060808974,5
f7,3,25,35_D2,35 evolved,36,0.3645833333333333,0.40625,8.516846612462988,0.999918620358614,5
f7,3,35,35_D2,35 evolved,22,0.21875,0.2604166666666667,13.18164927038348,0.9994767742166772,5
f7,3,38,35_D2,35 evolved,22,0.21875,0.2604166666666667,13.848132228897539,0.9994153853524689,5
f7,3,41,35_D2,35 evolved,24,0.23958333333333337,0.28125,5.746395876923491,0.999303386346771,5
f7,3,42,35_D2,35 evolved,18,0.17708333333333334,0.21875,1.8120521567917212,0.9998752997587113,5
f8,1,25,WT_CASP_1,Caspofungin evolved,35,0.3541666666666667,0.3958333333333333,8.175224718445062,0.9999566736938009,5
f8,1,35,WT_CASP_1,Caspofungin evolved,21,0.20833333333333337,0.25,14.489735350815167,0.9999270754206333,5
f8,1,38,WT_CASP_1,Caspofungin evolved,19,0.1875,0.22916666666666663,14.665596871031761,0.9999811107529235,5
f8,1,41,WT_CASP_1,Caspofungin evolved,27,0.2708333333333333,0.3125,5.073467408764094,0.9995866485885432,5
f8,1,42,WT_CASP_1,Caspofungin evolved,68,0.6979166666666666,0.7395833333333334,25.21969268286333,0.49136510244227244,5
f8,2,25,35_G9,35 evolved,36,0.3645833333333333,0.40625,8.408984586034679,0.9998530754969782,5
f8,2,35,35_G9,35 evolved,24,0.23958333333333337,0.28125,12.96862801732565,0.9999611733806272,5
f8,2,38,35_G9,35 evolved,22,0.21875,0.2604166666666667,13.701958438029939,0.9998104166810411,5
f8,2,41,35_G9,35 evolved,23,0.22916666666666663,0.2708333333333333,5.884719839067311,0.999457720565987,5
f8,2,42,35_G9,35 evolved,19,0.1875,0.22916666666666663,2.0046676236919954,0.9838954249242177,5
f8,3,25,40_G5,40 evolved,40,0.40625,0.4479166666666667,8.063485207834676,0.999857154425825,5
f8,3,35,40_G5,40 evolved,24,0.23958333333333337,0.28125,12.135424304965353,0.9999826461061583,5
f8,3,38,40_G5,40 evolved,23,0.22916666666666663,0.2708333333333333,12.612677171489253,0.9999769236546305,5
f8,3,41,40_G5,40 evolved,50,0.5104166666666666,0.5520833333333334,13.03194111130765,0.8009594819237091,5
f8,3,42,40_G5,40 evolved,29,0.2916666666666667,0.3333333333333333,2.283945748684179,0.9942309056152427,5
f9,2,25,35_F6,35 evolved,35,0.3541666666666667,0.3958333333333333,8.33428086967306,0.9998486810645246,5
f9,2,35,35_F6,35 evolved,23,0.22916666666666663,0.2708333333333333,13.29481409513761,0.9998273434709848,5
f9,2,38,35_F6,35 evolved,23,0.22916666666666663,0.2708333333333333,19.32074949336978,0.9200059880248954,5
f9,2,41,35_F6,35 evolved,23,0.22916666666666663,0.2708333333333333,6.052835245007339,0.9995757706518983,5
f9,2,42,35_F6,35 evolved,18,0.17708333333333334,0.21875,1.883173862748193,0.9998653188660538,5
g10,1,25,40_G9,40 evolved,33,0.3333333333333333,0.375,8.248367658766908,0.9997763482704513,5
g10,1,35,40_G9,40 evolved,18,0.17708333333333334,0.21875,13.707355691309676,0.9998154819139652,5
g10,1,38,40_G9,40 evolved,19,0.1875,0.22916666666666663,14.197150073612464,0.999897044494193,5
g10,1,41,40_G9,40 evolved,26,0.2604166666666667,0.3020833333333333,8.794593012068626,0.9998010115890041,5
g10,1,42,40_G9,40 evolved,23,0.22916666666666663,0.2708333333333333,4.818514827162909,0.9999238803190749,5
g10,3,25,35_F2,35 evolved,36,0.3645833333333333,0.40625,8.514939807949009,0.9999489013722013,5
g10,3,35,35_F2,35 evolved,23,0.22916666666666663,0.2708333333333333,13.280378012871715,0.9999262979516882,5
g10,3,38,35_F2,35 evolved,22,0.21875,0.2604166666666667,14.180974483607208,0.9999652615964433,5
g10,3,41,35_F2,35 evolved,41,0.4166666666666667,0.4583333333333333,9.518476383335846,0.9585582923898174,5
g10,3,42,35_F2,35 evolved,22,0.21875,0.2604166666666667,2.3055060419097915,0.9997981361289486,5
g2,1,25,35_G11,35 evolved,38,0.3854166666666667,0.4270833333333333,8.406031356563958,0.999964970508102,5
g2,1,35,35_G11,35 evolved,21,0.20833333333333337,0.25,13.020231872004025,0.9999528342091827,5
g2,1,38,35_G11,35 evolved,22,0.21875,0.2604166666666667,13.80964524076255,0.9999763055954749,5
g2,1,41,35_G11,35 evolved,22,0.21875,0.2604166666666667,4.767166269642448,0.9997510979577244,5
g2,1,42,35_G11,35 evolved,16,0.15625,0.19791666666666663,2.596746149287135,0.999743914401583,5
g2,3,25,40_E7,40 evolved,37,0.375,0.4166666666666667,8.435614765266742,0.9996523807412533,5
g2,3,35,40_E7,40 evolved,23,0.22916666666666663,0.2708333333333333,12.901082224252258,0.9999347249693461,5
g2,3,38,40_E7,40 evolved,23,0.22916666666666663,0.2708333333333333,13.278084828531778,0.9999439813232456,5
g2,3,41,40_E7,40 evolved,27,0.2708333333333333,0.3125,10.708475562558462,0.9999445560374836,5
g2,3,42,40_E7,40 evolved,20,0.19791666666666663,0.23958333333333337,2.0360154848851386,0.9951435804441663,5
g3,1,25,WT_FLZ_2,Fluconazole evolved,51,0.5208333333333334,0.5625,5.41662657951286,0.9999755121767866,5
g3,1,35,WT_FLZ_2,Fluconazole evolved,31,0.3125,0.3541666666666667,9.312638183182186,0.9999963869311682,5
g3,1,38,WT_FLZ_2,Fluconazole evolved,28,0.28125,0.3229166666666667,9.458729517796616,0.9998971440360099,5
g3,1,41,WT_FLZ_2,Fluconazole evolved,19,0.1875,0.22916666666666663,1.9208711996234056,0.9998598728042538,5
g3,1,42,WT_FLZ_2,Fluconazole evolved,31,0.3125,0.3541666666666667,1.2177668221341624,0.9834234383526412,5
g3,2,25,35_G9,35 evolved,34,0.34375,0.3854166666666667,8.553109302885568,0.9999678407645466,5
g3,2,35,35_G9,35 evolved,23,0.22916666666666663,0.2708333333333333,12.991381895364489,0.9999721226573972,5
g3,2,38,35_G9,35 evolved,23,0.22916666666666663,0.2708333333333333,13.591156084146629,0.9999264229104619,5
g3,2,41,35_G9,35 evolved,23,0.22916666666666663,0.2708333333333333,5.222276508143491,0.99918330188568,5
g3,2,42,35_G9,35 evolved,23,0.22916666666666663,0.2708333333333333,1.9991295368686748,0.995131436199494,5
g3,3,25,35_E7,35 evolved,37,0.375,0.4166666666666667,8.33993834809729,0.9999646828133674,5
g3,3,35,35_E7,35 evolved,21,0.20833333333333337,0.25,13.362452301091299,0.9999740596700494,5
