population,evolution_history,rep,set,drug,month,ic50,bot,top,slope,converged,ic50_anc,log_ratio
40_F2,40 evolved,Rep1,Set3,caspofungin,January,0.030324915525822897,3.9999988762375797e-4,0.9262833352242487,29.136537963920325,TRUE,0.018062726493507646,0.7474879484504795
40_F2,40 evolved,Rep2,Plate3,fluconazole,February,30.462312421899775,0.03597499793871889,0.8947999919599079,26.060194929398406,TRUE,20.043007150262792,0.6039264829211639
40_F2,40 evolved,Rep2,Set3,amphotericin,January,1.0507077827141216,0.016656075997925165,0.9006586962417835,6.181284542346524,TRUE,1.3563634055878313,-0.36838227600118484
40_F2,40 evolved,Rep2,Set3,caspofungin,January,0.020234676372039333,6.166016767377208e-4,0.8550669754271499,7.826108670998833,TRUE,0.018958641285424647,0.0939742012291429
40_F2,40 evolved,Rep3,Plate3,fluconazole,February,30.185837979519377,0.030725002759742444,0.7856714339760296,28.195394619082272,TRUE,5.918735847321501,2.3505108759333715
40_F2,40 evolved,Rep3,Set3,amphotericin,January,1.1667354315251375,0.002653253359504511,0.8505672834344908,5.234153957723721,TRUE,1.3354119602934178,-0.1948074133874909
40_F2,40 evolved,Rep3,Set3,caspofungin,January,0.018485414410629356,0,0.8814609691668561,5.679793504844839,TRUE,0.02807885428676299,-0.6030966833693459
40_F4,40 evolved,Rep1,Plate3,fluconazole,February,30.817378796354156,0.05004998090264599,1.0255000386731792,22.69227309686068,TRUE,25.58892650166962,0.268224531996764
40_F4,40 evolved,Rep1,Set3,amphotericin,January,2.05709707130003,0,1.1658016864519334,5.83830036023661,TRUE,1.5417026309923771,0.416085354056528
40_F4,40 evolved,Rep1,Set3,caspofungin,January,0.018684986790248662,8.529451187349543e-4,1.082241580941465,5.99374322252786,TRUE,0.018062726493507646,0.04886386569725332
40_F4,40 evolved,Rep2,Plate3,fluconazole,February,17.17392493007395,0.03227084778421222,1.0960964205628199,2.723642115097537,TRUE,20.043007150262792,-0.2228791887028967
40_F4,40 evolved,Rep2,Set3,amphotericin,January,2.109072175636506,0.0011331461610556111,1.0989300657176866,7.823680135413845,TRUE,1.3563634055878313,0.6368647008018056
40_F4,40 evolved,Rep2,Set3,caspofungin,January,0.016580495847250992,0,1.0765063676116646,4.618907961309405,TRUE,0.018958641285424647,-0.19336842195847215
40_F4,40 evolved,Rep3,Plate3,fluconazole,February,15.713934941185402,0.025274649619069365,0.9984823115259901,2.5740737154065156,TRUE,5.918735847321501,1.4086835165155884
40_F4,40 evolved,Rep3,Set3,amphotericin,January,1.8453848572321843,0,1.0176591589168607,6.324681606227449,TRUE,1.3354119602934178,0.4666368569008334
40_F4,40 evolved,Rep3,Set3,caspofungin,January,0.014062424053421004,0,1.0728742842922978,2.933727414132815,TRUE,0.02807885428676299,-0.9976387651301994
40_F6,40 evolved,Rep1,Plate3,fluconazole,February,18.53278277904307,0.08973458635097369,1.0068516077830907,3.7012744992777833,TRUE,25.58892650166962,-0.46544010052163554
40_F6,40 evolved,Rep1,Set3,amphotericin,January,1.4538511285871498,0,1.0875613837078024,3.441867640966399,TRUE,1.5417026309923771,-0.08464497224143464
40_F6,40 evolved,Rep1,Set3,caspofungin,January,0.023564194732687855,0,0.9957261414269655,4.224717290090229,TRUE,0.018062726493507646,0.3835807024053599
40_F6,40 evolved,Rep1,Set4,amphotericin,March,0.3008103052819286,0,0.8469492297636654,3.9804384968801454,TRUE,0.3533011628962256,-0.2320445055930056
40_F6,40 evolved,Rep1,Set4,caspofungin,March,0.01701887278878629,0,0.8647156812134132,4.6498308213941275,TRUE,0.014057203970631427,0.2758258205333881
40_F6,40 evolved,Rep1,Set4,fluconazole,March,15.480884857868823,0.09705999135071579,0.8987333612734141,22.973576892158405,TRUE,12.072223355682658,0.35879653211874674
40_F6,40 evolved,Rep2,Plate3,fluconazole,February,26.270393347807236,0.055542292039143216,0.8539704747323426,2.486403198057199,TRUE,20.043007150262792,0.39033882281599297
40_F6,40 evolved,Rep2,Set3,amphotericin,January,1.1907080386004232,0.0026152299412972742,0.9042250703086859,4.291863457292923,TRUE,1.3563634055878313,-0.18792405838200343
40_F6,40 evolved,Rep2,Set3,caspofungin,January,0.02906822621599109,7.000009486806261e-4,0.7920833445365114,27.358026630689427,TRUE,0.018958641285424647,0.6165874649944278
40_F6,40 evolved,Rep2,Set4,amphotericin,March,0.39349642232691884,0,0.8102776984310974,6.3265176078275855,TRUE,0.33397371289648337,0.23661596629518722
40_F6,40 evolved,Rep2,Set4,caspofungin,March,0.012053607892277435,0,0.8096113230294911,2.724264818604129,TRUE,0.006070431213365576,0.989594132193429
40_F6,40 evolved,Rep2,Set4,fluconazole,March,16.940297367926846,0.053777138101031116,0.8551804828849946,1.971861606941829,TRUE,14.598948352718006,0.21459475266481265
40_F6,40 evolved,Rep3,Plate3,fluconazole,February,24.604325379229962,0.06859880867201422,0.9702273130820545,2.4960750685825954,TRUE,5.918735847321501,2.055550984086738
40_F6,40 evolved,Rep3,Set3,amphotericin,January,1.1821260167623115,0.004268041394297895,0.983939232377915,5.597595395200627,TRUE,1.3354119602934178,-0.17590102894677798
40_F6,40 evolved,Rep3,Set3,caspofungin,January,0.027891091658536284,7.199990159540785e-4,0.887800126965491,24.257091572375348,TRUE,0.02807885428676299,-0.009679667336442321
40_F6,40 evolved,Rep3,Set4,amphotericin,March,0.2615617676800741,0.0014666669626382943,0.7934800192191002,30.630537725111175,TRUE,0.25070037416607605,0.061187529043531974
40_F6,40 evolved,Rep3,Set4,caspofungin,March,0.013979729311104406,0,0.967074746365975,7.093767251388881,TRUE,0.016425933839836322,-0.2326389661897359
40_F6,40 evolved,Rep3,Set4,fluconazole,March,20.695243828797338,0.05622515539215298,0.8696500234385204,3.4887600240450407,TRUE,18.1951363365597,0.18574638495648177
40_G11,40 evolved,Rep1,Plate3,fluconazole,February,69.40070905262161,0,1.185150021600625,0.8300220927349737,TRUE,25.58892650166962,1.439430777420995
40_G11,40 evolved,Rep1,Set3,amphotericin,January,1.6495240986038622,0,1.0381693571388428,5.307594987983701,TRUE,1.5417026309923771,0.09752533499644989
40_G11,40 evolved,Rep1,Set3,caspofungin,January,0.023753153893903575,5.004991397028682e-5,1.0875355402379823,8.512043675502754,TRUE,0.018062726493507646,0.3951034061029688
40_G11,40 evolved,Rep1,Set4,amphotericin,March,0.4883379552328882,1.3999897069290015e-4,0.9665833303729154,26.672016188627165,TRUE,0.3533011628962256,0.46698141544999805
40_G11,40 evolved,Rep1,Set4,caspofungin,March,0.01824369438013038,0,0.9654442198841383,9.140245038147492,TRUE,0.014057203970631427,0.37608824174856004
40_G11,40 evolved,Rep1,Set4,fluconazole,March,35.12355985140487,0,1.1087479596503977,0.660740875151225,TRUE,12.072223355682658,1.540747669236286
40_G11,40 evolved,Rep2,Plate3,fluconazole,February,43.83969672240698,0,1.1012233011795636,0.9599147859553187,TRUE,20.043007150262792,1.129138838590884
40_G11,40 evolved,Rep2,Set3,amphotericin,January,1.884492751525797,0.00113330908615758,1.0256000923210384,22.27805695076029,TRUE,1.3563634055878313,0.47443247948167216
40_G11,40 evolved,Rep2,Set3,caspofungin,January,0.025063618313646452,2.0863840074758212e-4,0.9342737621803358,6.366782453602258,TRUE,0.018958641285424647,0.4027391307302013
40_G11,40 evolved,Rep2,Set4,amphotericin,March,0.526101316292999,2.599582358932612e-4,0.9955333383243549,23.966421763345824,TRUE,0.33397371289648337,0.6556061071652888
40_G11,40 evolved,Rep2,Set4,caspofungin,March,0.017035348696978345,0,0.9538020066920231,8.577433179901245,TRUE,0.006070431213365576,1.4886605711538774
40_G11,40 evolved,Rep2,Set4,fluconazole,March,41.222787971472066,0,1.1114829780677264,0.7721758113959938,TRUE,14.598948352718006,1.497577633122019
40_G11,40 evolved,Rep3,Plate3,fluconazole,February,56.078387581563995,0,0.9768332006432239,0.8643235677943961,TRUE,5.918735847321501,3.244083892248127
40_G11,40 evolved,Rep3,Set3,amphotericin,January,1.8644650072196143,0.0010999906677800037,1.0796249915516096,28.532750637889396,TRUE,1.3354119602934178,0.4814768539276411
40_G11,40 evolved,Rep3,Set3,caspofungin,January,0.029592930483468106,1.3520582543697819e-4,0.9321986775766781,7.832010276891708,TRUE,0.02807885428676299,0.07576849865024737
40_G11,40 evolved,Rep3,Set4,amphotericin,March,0.32498016628186027,1.8618810956884094e-5,0.8531095382611051,9.214410559757434,TRUE,0.25070037416607605,0.37438752298518185
40_G11,40 evolved,Rep3,Set4,caspofungin,March,0.02337405586243285,0,1.007029070463477,5.952228096944103,TRUE,0.016425933839836322,0.5089326997233403
40_G11,40 evolved,Rep3,Set4,fluconazole,March,68.9344796398256,0,1.0038878865810985,1.4442978427424973,TRUE,18.1951363365597,1.921672909124366
40_G5,40 evolved,Rep1,Plate3,fluconazole,February,29.769215480013532,0.026589007572406197,1.0002746224508048,6.958287562567967,TRUE,25.58892650166962,0.2183015769869261
40_G5,40 evolved,Rep1,Set3,amphotericin,January,1.2497116302668692,0.0032463582576132705,0.9896905530875153,4.917460396036239,TRUE,1.5417026309923771,-0.302929287186149
40_G5,40 evolved,Rep1,Set3,caspofungin,January,0.02835759682491767,2.799990294218533e-4,0.9664333929900709,25.06964545967379,TRUE,0.018062726493507646,0.6507195979526346
40_G5,40 evolved,Rep2,Plate3,fluconazole,February,37.00490357896075,0.02258745127600135,0.9549154022239345,4.383315704147488,TRUE,20.043007150262792,0.8846174778800275
40_G5,40 evolved,Rep2,Set3,amphotericin,January,1.830226597400854,0.0012333259792435768,0.9634000129617543,30.126537690697152,TRUE,1.3563634055878313,0.43227851093307107
40_G5,40 evolved,Rep2,Set3,caspofungin,January,0.019302852547331724,6.714377652472401e-4,0.8694323848513934,12.629303115223898,TRUE,0.018958641285424647,0.025958488725169815
40_G5,40 evolved,Rep3,Plate3,fluconazole,February,34.522368572522495,0.018479434079592783,0.9928593548395357,5.515709177312321,TRUE,5.918735847321501,2.544170474944306
40_G5,40 evolved,Rep3,Set3,amphotericin,January,1.1706253161667273,0,1.0229065072931733,6.0546831579634155,TRUE,1.3354119602934178,-0.19000548243303075
40_G5,40 evolved,Rep3,Set3,caspofungin,January,0.016673332185492006,0.002095828343350753,0.9229001752902537,16.76580287903062,TRUE,0.02807885428676299,-0.7519416124758331
40_G9,40 evolved,Rep1,Plate3,fluconazole,February,51.84478371544163,0,1.2079431502466624,0.9782733878599983,TRUE,25.58892650166962,1.0186792165858796
40_G9,40 evolved,Rep1,Set3,amphotericin,January,2.068218453128676,0.0019999759030058222,1.1183499722721628,25.01494871338806,TRUE,1.5417026309923771,0.4238640566489654
40_G9,40 evolved,Rep1,Set3,caspofungin,January,0.027105540105698392,0,1.147633780682189,4.853939178498198,TRUE,0.018062726493507646,0.5855720763114292
40_G9,40 evolved,Rep1,Set4,amphotericin,March,0.48272088658367207,0,1.1015950141668773,3.99641447876385,TRUE,0.3533011628962256,0.45029075341931013
40_G9,40 evolved,Rep1,Set4,caspofungin,March,0.0231566629609527,0,1.145272100630529,6.597778199787377,TRUE,0.014057203970631427,0.7201177001221808
40_G9,40 evolved,Rep1,Set4,fluconazole,March,82.01040196140559,0,1.0348566996535298,1.7744609923117594,TRUE,12.072223355682658,2.764115505170222
40_G9,40 evolved,Rep2,Plate3,fluconazole,February,46.453378362653254,0,1.1285164583412324,1.0594060759900974,TRUE,20.043007150262792,1.2126845423281472
40_G9,40 evolved,Rep2,Set3,amphotericin,January,1.9452746783949284,0.0011999998031023288,1.119712508199798,28.334308273911038,TRUE,1.3563634055878313,0.5202301159171574
40_G9,40 evolved,Rep2,Set3,caspofungin,January,0.029743604265880803,8.399988607797457e-4,0.9768500597930388,23.30516837729023,TRUE,0.018958641285424647,0.6497239067731648
40_G9,40 evolved,Rep2,Set4,amphotericin,March,0.5185948515814949,1.5997455234126757e-4,1.0706500051503258,24.309149506821793,TRUE,0.33397371289648337,0.63487333121713
40_G9,40 evolved,Rep2,Set4,caspofungin,March,0.0174785895171362,0,1.0391398044330142,9.667270713860995,TRUE,0.006070431213365576,1.5257178601471848
40_G9,40 evolved,Rep2,Set4,fluconazole,March,29.100928938313473,0,1.1570775235082142,0.8146592871168701,TRUE,14.598948352718006,0.9952007593903658
40_G9,40 evolved,Rep3,Plate3,fluconazole,February,79.32811070671788,0,1.0674944608425727,0.9879060552485388,TRUE,5.918735847321501,3.7444712139237244
40_G9,40 evolved,Rep3,Set3,amphotericin,January,1.9492997438525452,0.0011333299347681969,1.1031500065156776,26.81484505076655,TRUE,1.3354119602934178,0.5456710843435937
40_G9,40 evolved,Rep3,Set3,caspofungin,January,0.029284039354751556,6.19998198835593e-4,1.052333349682025,29.824682969151702,TRUE,0.02807885428676299,0.06063049852883218
40_G9,40 evolved,Rep3,Set4,amphotericin,March,0.45611866099297577,1.9999941412162075e-4,1.012550002633206,36.37674636957213,TRUE,0.25070037416607605,0.8634450464135384
40_G9,40 evolved,Rep3,Set4,caspofungin,March,0.023495940607952903,1.997038790717033e-4,1.1201500156425754,45.963854802054684,TRUE,0.016425933839836322,0.5164361316646806
40_G9,40 evolved,Rep3,Set4,fluconazole,March,126.99923202655215,0.5,1.002733342646111,26.70184840591694,TRUE,18.1951363365597,2.8031950064650015
