time,well,OD,treatment,test_temperature
45005.1,D5,0.04479999840259552,NA,42
45005.1,D6,0.04470000043511391,NA,42
45005.1,D7,0.04529999941587448,NA,42
45005.1,D8,0.1453000009059906,fRS585,42
45005.1,D9,0.045099999755620956,NA,42
45005.1,D10,0.04500000178813934,NA,42
45005.1,D11,0.06700000166893005,blank,42
45005.1,D12,0.04490000009536743,water,42
45005.1,E1,0.04540000110864639,water,42
45005.1,E2,0.045099999755620956,NA,42
45005.1,E3,0.04520000144839287,NA,42
45005.1,E4,0.045099999755620956,NA,42
45005.1,E5,0.044599998742341995,NA,42
45005.1,E6,0.06729999929666519,blank,42
45005.1,E7,0.04450000077486038,NA,42
45005.1,E8,0.04439999908208847,NA,42
45005.1,E9,0.04450000077486038,NA,42
45005.1,E10,0.04470000043511391,NA,42
45005.1,E11,0.04470000043511391,NA,42
45005.1,E12,0.04479999840259552,water,42
45005.1,F1,0.04569999873638153,NA,42
45005.1,F2,0.04479999840259552,NA,42
45005.1,F3,0.04569999873638153,NA,42
45005.1,F4,0.06780000030994415,NA,42
45005.1,F5,0.04479999840259552,NA,42
45005.1,F6,0.04580000042915344,NA,42
45005.1,F7,0.044199999421834946,NA,42
45005.1,F8,0.04540000110864639,NA,42
45005.1,F9,0.19939999282360077,fRS585,42
45005.1,F11,0.04479999840259552,NA,42
45005.1,F12,0.04520000144839287,water,42
45005.1,G1,0.04540000110864639,water,42
45005.1,G2,0.06700000166893005,blank,42
45005.1,G3,0.045099999755620956,NA,42
45005.1,G4,0.2029000073671341,fRS585,42
45005.1,G5,0.04450000077486038,NA,42
45005.1,G6,0.04439999908208847,NA,42
45005.1,G7,0.19020000100135803,fRS585,42
45005.1,G8,0.044599998742341995,NA,42
45005.1,G9,0.04470000043511391,NA,42
45005.1,G10,0.04490000009536743,NA,42
45005.1,G11,0.37599998712539673,fRS585,42
45005.1,G12,0.044599998742341995,water,42
45005.1,H1,0.045499999076128006,water,42
45005.1,H2,0.04479999840259552,water,42
45005.1,H3,0.04490000009536743,water,42
45005.1,H4,0.04439999908208847,water,42
45005.1,H5,0.04500000178813934,water,42
45005.1,H6,0.04430000111460686,water,42
45005.1,H7,0.04430000111460686,water,42
45005.1,H8,0.045099999755620956,water,42
45005.1,H9,0.04439999908208847,water,42
45005.1,H10,0.04470000043511391,water,42
45005.1,H11,0.04479999840259552,water,42
45005.1,H12,0.04500000178813934,water,42
45905.3,A1,0.04490000009536743,water,42
45905.3,A2,0.04479999840259552,water,42
45905.3,A3,0.045499999076128006,water,42
45905.3,A4,0.04500000178813934,water,42
45905.3,A5,0.046799998730421066,water,42
45905.3,A6,0.04479999840259552,water,42
45905.3,A7,0.04479999840259552,water,42
45905.3,A8,0.045099999755620956,water,42
45905.3,A9,0.04470000043511391,water,42
45905.3,A10,0.04529999941587448,water,42
45905.3,A11,0.045099999755620956,water,42
45905.3,A12,0.045899998396635056,water,42
45905.3,B1,0.045499999076128006,water,42
45905.3,B2,0.045099999755620956,NA,42
45905.3,B3,0.04529999941587448,NA,42
45905.3,B5,0.046300001442432404,NA,42
45905.3,B6,0.04500000178813934,NA,42
45905.3,B7,0.06750000268220901,blank,42
45905.3,B8,0.04520000144839287,NA,42
45905.3,B9,0.045099999755620956,NA,42
45905.3,B10,0.13510000705718994,fRS585,42
45905.3,B11,0.04479999840259552,NA,42
45905.3,B12,0.04520000144839287,water,42
45905.3,C1,0.04569999873638153,water,42
45905.3,C2,0.04520000144839287,NA,42
45905.3,C3,0.04650000110268593,NA,42
45905.3,C4,0.06780000030994415,blank,42
45905.3,C5,0.04529999941587448,NA,42
45905.3,C6,0.044599998742341995,NA,42
45905.3,C7,0.04500000178813934,NA,42
45905.3,C8,0.04490000009536743,NA,42
45905.3,C9,0.0681999996304512,blank,42
45905.3,C10,0.04520000144839287,NA,42
45905.3,C11,0.04479999840259552,NA,42
45905.3,C12,0.04560000076889992,water,42
45905.3,D1,0.045099999755620956,water,42
45905.3,D2,0.045099999755620956,NA,42
45905.3,D3,0.13230000436306,fRS585,42
45905.3,D4,0.04520000144839287,NA,42
45905.3,D5,0.04470000043511391,NA,42
45905.3,D6,0.04450000077486038,NA,42
45905.3,D7,0.045099999755620956,NA,42
45905.3,D8,0.14509999752044678,fRS585,42
45905.3,D9,0.04479999840259552,NA,42
45905.3,D10,0.04479999840259552,NA,42
45905.3,D11,0.06689999997615814,blank,42
45905.3,D12,0.04479999840259552,water,42
45905.3,E1,0.04520000144839287,water,42
45905.3,E2,0.04479999840259552,NA,42
45905.3,E3,0.04500000178813934,NA,42
45905.3,E4,0.04490000009536743,NA,42
45905.3,E5,0.04439999908208847,NA,42
45905.3,E6,0.06710000336170197,blank,42
45905.3,E7,0.044199999421834946,NA,42
45905.3,E8,0.044199999421834946,NA,42
45905.3,E9,0.04430000111460686,NA,42
45905.3,E10,0.04439999908208847,NA,42
45905.3,E11,0.04450000077486038,NA,42
45905.3,E12,0.044599998742341995,water,42
45905.3,F1,0.045499999076128006,NA,42
45905.3,F2,0.04450000077486038,NA,42
45905.3,F3,0.045499999076128006,NA,42
45905.3,F4,0.06759999692440033,NA,42
45905.3,F5,0.04450000077486038,NA,42
45905.3,F6,0.04560000076889992,NA,42
45905.3,F7,0.04399999976158142,NA,42
45905.3,F8,0.045099999755620956,NA,42
45905.3,F9,0.1987999975681305,fRS585,42
45905.3,F11,0.04450000077486038,NA,42
45905.3,F12,0.04490000009536743,water,42
45905.3,G1,0.045099999755620956,water,42
45905.3,G2,0.06700000166893005,blank,42
45905.3,G3,0.04479999840259552,NA,42
45905.3,G4,0.20280000567436218,fRS585,42
45905.3,G5,0.044199999421834946,NA,42
45905.3,G6,0.04410000145435333,NA,42
45905.3,G7,0.18940000236034393,fRS585,42
45905.3,G8,0.04430000111460686,NA,42
45905.3,G9,0.04470000043511391,NA,42
45905.3,G10,0.044599998742341995,NA,42
45905.3,G11,0.3806999921798706,fRS585,42
45905.3,G12,0.04430000111460686,water,42
45905.3,H1,0.04520000144839287,water,42
45905.3,H2,0.04450000077486038,water,42
45905.3,H3,0.04450000077486038,water,42
45905.3,H4,0.04399999976158142,water,42
45905.3,H5,0.044599998742341995,water,42
45905.3,H6,0.04390000179409981,water,42
45905.3,H7,0.04399999976158142,water,42
45905.3,H8,0.04490000009536743,water,42
45905.3,H9,0.04410000145435333,water,42
45905.3,H10,0.04439999908208847,water,42
45905.3,H11,0.04439999908208847,water,42
45905.3,H12,0.044599998742341995,water,42
46805.3,A1,0.04479999840259552,water,42
46805.3,A2,0.04479999840259552,water,42
46805.3,A3,0.04580000042915344,water,42
46805.3,A4,0.04500000178813934,water,42
46805.3,A5,0.046799998730421066,water,42
46805.3,A6,0.04490000009536743,water,42
46805.3,A7,0.04479999840259552,water,42
46805.3,A8,0.04500000178813934,water,42
46805.3,A9,0.04470000043511391,water,42
46805.3,A10,0.04529999941587448,water,42
46805.3,A11,0.04500000178813934,water,42
46805.3,A12,0.045899998396635056,water,42
46805.3,B1,0.04540000110864639,water,42
46805.3,B2,0.04500000178813934,NA,42
46805.3,B3,0.04529999941587448,NA,42
46805.3,B5,0.04619999974966049,NA,42
46805.3,B6,0.04490000009536743,NA,42
46805.3,B7,0.0674000009894371,blank,42
46805.3,B8,0.04520000144839287,NA,42
46805.3,B9,0.04500000178813934,NA,42
46805.3,B10,0.13500000536441803,fRS585,42
46805.3,B11,0.04479999840259552,NA,42
46805.3,B12,0.045099999755620956,water,42
46805.3,C1,0.04560000076889992,water,42
46805.3,C2,0.045099999755620956,NA,42
46805.3,C3,0.04650000110268593,NA,42
46805.3,C4,0.06769999861717224,blank,42
46805.3,C5,0.04529999941587448,NA,42
46805.3,C6,0.044599998742341995,NA,42
46805.3,C7,0.04490000009536743,NA,42
46805.3,C8,0.04490000009536743,NA,42
46805.3,C9,0.06790000200271606,blank,42
46805.3,C10,0.04520000144839287,NA,42
46805.3,C11,0.04470000043511391,NA,42
46805.3,C12,0.045499999076128006,water,42
46805.3,D1,0.04490000009536743,water,42
46805.3,D2,0.04490000009536743,NA,42
46805.3,D3,0.21400000154972076,fRS585,42
46805.3,D4,0.045099999755620956,NA,42
46805.3,D5,0.04450000077486038,NA,42
46805.3,D6,0.04439999908208847,NA,42
46805.3,D7,0.04490000009536743,NA,42
46805.3,D8,0.1446000039577484,fRS585,42
46805.3,D9,0.04470000043511391,NA,42
46805.3,D10,0.04470000043511391,NA,42
46805.3,D11,0.06679999828338623,blank,42
46805.3,D12,0.044599998742341995,water,42
46805.3,E1,0.045099999755620956,water,42
46805.3,E2,0.04470000043511391,NA,42
46805.3,E3,0.04479999840259552,NA,42
46805.3,E4,0.04479999840259552,NA,42
46805.3,E5,0.044199999421834946,NA,42
46805.3,E6,0.06700000166893005,blank,42
46805.3,E7,0.04410000145435333,NA,42
46805.3,E8,0.04410000145435333,NA,42
46805.3,E9,0.044199999421834946,NA,42
46805.3,E10,0.04430000111460686,NA,42
46805.3,E11,0.04430000111460686,NA,42
46805.3,E12,0.04439999908208847,water,42
46805.3,F1,0.04529999941587448,NA,42
46805.3,F2,0.04439999908208847,NA,42
46805.3,F3,0.04540000110864639,NA,42
46805.3,F4,0.06729999929666519,NA,42
46805.3,F5,0.04439999908208847,NA,42
46805.3,F6,0.04529999941587448,NA,42
46805.3,F7,0.043800000101327896,NA,42
46805.3,F8,0.04490000009536743,NA,42
46805.3,F9,0.19789999723434448,fRS585,42
46805.3,F11,0.044199999421834946,NA,42
46805.3,F12,0.04490000009536743,water,42
46805.3,G1,0.04490000009536743,water,42
46805.3,G2,0.06650000065565109,blank,42
46805.3,G3,0.044599998742341995,NA,42
46805.3,G4,0.20190000534057617,fRS585,42
46805.3,G5,0.04399999976158142,NA,42
46805.3,G6,0.044199999421834946,NA,42
46805.3,G7,0.18889999389648438,fRS585,42
46805.3,G8,0.04399999976158142,NA,42
46805.3,G9,0.044199999421834946,NA,42
46805.3,G10,0.04439999908208847,NA,42
46805.3,G11,0.3853999972343445,fRS585,42
46805.3,G12,0.04399999976158142,water,42
46805.3,H1,0.04500000178813934,water,42
46805.3,H2,0.04430000111460686,water,42
46805.3,H3,0.04430000111460686,water,42
46805.3,H4,0.04390000179409981,water,42
46805.3,H5,0.04439999908208847,water,42
46805.3,H6,0.043699998408555984,water,42
46805.3,H7,0.043800000101327896,water,42
46805.3,H8,0.044599998742341995,water,42
46805.3,H9,0.043800000101327896,water,42
46805.3,H10,0.044199999421834946,water,42
46805.3,H11,0.044199999421834946,water,42
46805.3,H12,0.04450000077486038,water,42
47705.5,A1,0.04479999840259552,water,42
47705.5,A2,0.04479999840259552,water,42
47705.5,A3,0.045499999076128006,water,42
47705.5,A4,0.04500000178813934,water,42
47705.5,A5,0.046799998730421066,water,42
47705.5,A6,0.04479999840259552,water,42
47705.5,A7,0.04479999840259552,water,42
47705.5,A8,0.045099999755620956,water,42
47705.5,A9,0.04470000043511391,water,42
47705.5,A10,0.04529999941587448,water,42
47705.5,A11,0.04500000178813934,water,42
47705.5,A12,0.04600000008940697,water,42
47705.5,B1,0.04560000076889992,water,42
47705.5,B2,0.04520000144839287,NA,42
47705.5,B3,0.04540000110864639,NA,42
47705.5,B5,0.04659999907016754,NA,42
47705.5,B6,0.04500000178813934,NA,42
47705.5,B7,0.06750000268220901,blank,42
47705.5,B8,0.04529999941587448,NA,42
47705.5,B9,0.045099999755620956,NA,42
47705.5,B10,0.13500000536441803,fRS585,42
47705.5,B11,0.04490000009536743,NA,42
47705.5,B12,0.04529999941587448,water,42
47705.5,C1,0.04580000042915344,water,42
47705.5,C2,0.04540000110864639,NA,42
47705.5,C3,0.04659999907016754,NA,42
47705.5,C4,0.06790000200271606,blank,42
47705.5,C5,0.045499999076128006,NA,42
47705.5,C6,0.04479999840259552,NA,42
47705.5,C7,0.04520000144839287,NA,42
47705.5,C8,0.045099999755620956,NA,42
47705.5,C9,0.0681999996304512,blank,42
47705.5,C10,0.04540000110864639,NA,42
47705.5,C11,0.04500000178813934,NA,42
47705.5,C12,0.04580000042915344,water,42
47705.5,D1,0.04540000110864639,water,42
47705.5,D2,0.04540000110864639,NA,42
47705.5,D3,0.13099999725818634,fRS585,42
47705.5,D4,0.04540000110864639,NA,42
47705.5,D5,0.04490000009536743,NA,42
47705.5,D6,0.04479999840259552,NA,42
47705.5,D7,0.04529999941587448,NA,42
47705.5,D8,0.14499999582767487,fRS585,42
47705.5,D9,0.045099999755620956,NA,42
47705.5,D10,0.04500000178813934,NA,42
47705.5,D11,0.06710000336170197,blank,42
47705.5,D12,0.04490000009536743,water,42
47705.5,E1,0.045499999076128006,water,42
47705.5,E2,0.045099999755620956,NA,42
47705.5,E3,0.04529999941587448,NA,42
47705.5,E4,0.04520000144839287,NA,42
47705.5,E5,0.044599998742341995,NA,42
47705.5,E6,0.06729999929666519,blank,42
47705.5,E7,0.04450000077486038,NA,42
47705.5,E8,0.04450000077486038,NA,42
47705.5,E9,0.044599998742341995,NA,42
47705.5,E10,0.04470000043511391,NA,42
47705.5,E11,0.04470000043511391,NA,42
47705.5,E12,0.04479999840259552,water,42
47705.5,F1,0.04580000042915344,NA,42
47705.5,F2,0.04490000009536743,NA,42
47705.5,F3,0.04580000042915344,NA,42
47705.5,F4,0.06780000030994415,NA,42
47705.5,F5,0.04479999840259552,NA,42
47705.5,F6,0.04580000042915344,NA,42
47705.5,F7,0.04430000111460686,NA,42
47705.5,F8,0.04540000110864639,NA,42
47705.5,F9,0.1979999989271164,fRS585,42
47705.5,F11,0.04470000043511391,NA,42
47705.5,F12,0.04520000144839287,water,42
47705.5,G1,0.04540000110864639,water,42
47705.5,G2,0.06700000166893005,blank,42
47705.5,G3,0.045099999755620956,NA,42
47705.5,G4,0.20250000059604645,fRS585,42
47705.5,G5,0.044599998742341995,NA,42
47705.5,G6,0.04439999908208847,NA,42
47705.5,G7,0.18889999389648438,fRS585,42
47705.5,G8,0.044599998742341995,NA,42
47705.5,G9,0.04479999840259552,NA,42
47705.5,G10,0.04490000009536743,NA,42
47705.5,G11,0.39100000262260437,fRS585,42
47705.5,G12,0.044599998742341995,water,42
47705.5,H1,0.04560000076889992,water,42
47705.5,H2,0.04479999840259552,water,42
47705.5,H3,0.04500000178813934,water,42
47705.5,H4,0.04450000077486038,water,42
47705.5,H5,0.04529999941587448,water,42
47705.5,H6,0.04430000111460686,water,42
47705.5,H7,0.04439999908208847,water,42
47705.5,H8,0.04520000144839287,water,42
47705.5,H9,0.04450000077486038,water,42
47705.5,H10,0.04479999840259552,water,42
47705.5,H11,0.04490000009536743,water,42
47705.5,H12,0.045099999755620956,water,42
48605.6,A1,0.04479999840259552,water,42
48605.6,A2,0.04479999840259552,water,42
48605.6,A3,0.045499999076128006,water,42
48605.6,A4,0.04490000009536743,water,42
48605.6,A5,0.046799998730421066,water,42
48605.6,A6,0.04479999840259552,water,42
48605.6,A7,0.04479999840259552,water,42
48605.6,A8,0.045099999755620956,water,42
48605.6,A9,0.044599998742341995,water,42
48605.6,A10,0.04529999941587448,water,42
48605.6,A11,0.04500000178813934,water,42
48605.6,A12,0.04600000008940697,water,42
48605.6,B1,0.04560000076889992,water,42
48605.6,B2,0.045099999755620956,NA,42
48605.6,B3,0.04540000110864639,NA,42
48605.6,B5,0.046300001442432404,NA,42
48605.6,B6,0.04490000009536743,NA,42
48605.6,B7,0.06750000268220901,blank,42
48605.6,B8,0.04520000144839287,NA,42
48605.6,B9,0.045099999755620956,NA,42
48605.6,B10,0.13490000367164612,fRS585,42
48605.6,B11,0.04479999840259552,NA,42
48605.6,B12,0.04520000144839287,water,42
48605.6,C1,0.04569999873638153,water,42
48605.6,C2,0.04529999941587448,NA,42
48605.6,C3,0.04650000110268593,NA,42
48605.6,C4,0.06780000030994415,blank,42
48605.6,C5,0.04540000110864639,NA,42
48605.6,C6,0.044599998742341995,NA,42
48605.6,C7,0.04500000178813934,NA,42
48605.6,C8,0.04490000009536743,NA,42
48605.6,C9,0.06809999793767929,blank,42
48605.6,C10,0.04520000144839287,NA,42
48605.6,C11,0.04479999840259552,NA,42
48605.6,C12,0.04560000076889992,water,42
48605.6,D1,0.045099999755620956,water,42
48605.6,D2,0.045099999755620956,NA,42
48605.6,D3,0.13050000369548798,fRS585,42
48605.6,D4,0.04520000144839287,NA,42
48605.6,D5,0.04470000043511391,NA,42
48605.6,D6,0.04450000077486038,NA,42
48605.6,D7,0.045099999755620956,NA,42
48605.6,D8,0.1445000022649765,fRS585,42
48605.6,D9,0.04490000009536743,NA,42
48605.6,D10,0.04490000009536743,NA,42
48605.6,D11,0.06700000166893005,blank,42
48605.6,D12,0.04479999840259552,water,42
48605.6,E1,0.04529999941587448,water,42
48605.6,E2,0.04490000009536743,NA,42
48605.6,E3,0.04500000178813934,NA,42
48605.6,E4,0.04500000178813934,NA,42
48605.6,E5,0.04439999908208847,NA,42
48605.6,E6,0.06719999760389328,blank,42
48605.6,E7,0.04430000111460686,NA,42
48605.6,E8,0.04430000111460686,NA,42
48605.6,E9,0.04430000111460686,NA,42
48605.6,E10,0.04450000077486038,NA,42
48605.6,E11,0.04450000077486038,NA,42
48605.6,E12,0.044599998742341995,water,42
48605.6,F1,0.045499999076128006,NA,42
48605.6,F2,0.044599998742341995,NA,42
48605.6,F3,0.04560000076889992,NA,42
48605.6,F4,0.06750000268220901,NA,42
48605.6,F5,0.04450000077486038,NA,42
48605.6,F6,0.045499999076128006,NA,42
48605.6,F7,0.04399999976158142,NA,42
48605.6,F8,0.045099999755620956,NA,42
48605.6,F9,0.19670000672340393,fRS585,42
48605.6,F11,0.04450000077486038,NA,42
48605.6,F12,0.04500000178813934,water,42
48605.6,G1,0.04520000144839287,water,42
48605.6,G2,0.06719999760389328,blank,42
48605.6,G3,0.04479999840259552,NA,42
48605.6,G4,0.20170000195503235,fRS585,42
48605.6,G5,0.044199999421834946,NA,42
48605.6,G6,0.04450000077486038,NA,42
48605.6,G7,0.18809999525547028,fRS585,42
48605.6,G8,0.04430000111460686,NA,42
48605.6,G9,0.04450000077486038,NA,42
48605.6,G10,0.044599998742341995,NA,42
48605.6,G11,0.3953999876976013,fRS585,42
48605.6,G12,0.04439999908208847,water,42
48605.6,H1,0.04520000144839287,water,42
48605.6,H2,0.044599998742341995,water,42
48605.6,H3,0.044599998742341995,water,42
48605.6,H4,0.04410000145435333,water,42
48605.6,H5,0.044599998742341995,water,42
48605.6,H6,0.04390000179409981,water,42
48605.6,H7,0.04410000145435333,water,42
48605.6,H8,0.04490000009536743,water,42
48605.6,H9,0.04410000145435333,water,42
48605.6,H10,0.04439999908208847,water,42
48605.6,H11,0.04450000077486038,water,42
48605.6,H12,0.04470000043511391,water,42
49505.7,A1,0.04479999840259552,water,42
49505.7,A2,0.04479999840259552,water,42
49505.7,A3,0.045499999076128006,water,42
49505.7,A4,0.04500000178813934,water,42
49505.7,A5,0.046799998730421066,water,42
49505.7,A6,0.04490000009536743,water,42
49505.7,A7,0.04479999840259552,water,42
49505.7,A8,0.045099999755620956,water,42
49505.7,A9,0.04470000043511391,water,42
49505.7,A10,0.04529999941587448,water,42
49505.7,A11,0.04500000178813934,water,42
49505.7,A12,0.045899998396635056,water,42
49505.7,B1,0.045499999076128006,water,42
49505.7,B2,0.045099999755620956,NA,42
49505.7,B3,0.04540000110864639,NA,42
49505.7,B5,0.046300001442432404,NA,42
49505.7,B6,0.04490000009536743,NA,42
49505.7,B7,0.0674000009894371,blank,42
49505.7,B8,0.04520000144839287,NA,42
49505.7,B9,0.045099999755620956,NA,42
49505.7,B10,0.13459999859333038,fRS585,42
49505.7,B11,0.04490000009536743,NA,42
49505.7,B12,0.04520000144839287,water,42
49505.7,C1,0.04569999873638153,water,42
49505.7,C2,0.04529999941587448,NA,42
49505.7,C3,0.04650000110268593,NA,42
49505.7,C4,0.06769999861717224,blank,42
49505.7,C5,0.04529999941587448,NA,42
49505.7,C6,0.044599998742341995,NA,42
49505.7,C7,0.04500000178813934,NA,42
49505.7,C8,0.04490000009536743,NA,42
49505.7,C9,0.06790000200271606,blank,42
49505.7,C10,0.04520000144839287,NA,42
49505.7,C11,0.04470000043511391,NA,42
49505.7,C12,0.045499999076128006,water,42
49505.7,D1,0.045099999755620956,water,42
49505.7,D2,0.04500000178813934,NA,42
49505.7,D3,0.12999999523162842,fRS585,42
49505.7,D4,0.045099999755620956,NA,42
49505.7,D5,0.044599998742341995,NA,42
49505.7,D6,0.04450000077486038,NA,42
49505.7,D7,0.045099999755620956,NA,42
49505.7,D8,0.14409999549388885,fRS585,42
49505.7,D9,0.04479999840259552,NA,42
49505.7,D10,0.04479999840259552,NA,42
49505.7,D11,0.06689999997615814,blank,42
49505.7,D12,0.04470000043511391,water,42
49505.7,E1,0.04520000144839287,water,42
49505.7,E2,0.04479999840259552,NA,42
49505.7,E3,0.04490000009536743,NA,42
49505.7,E4,0.04490000009536743,NA,42
49505.7,E5,0.04430000111460686,NA,42
49505.7,E6,0.0674000009894371,blank,42
49505.7,E7,0.044199999421834946,NA,42
49505.7,E8,0.04410000145435333,NA,42
49505.7,E9,0.044199999421834946,NA,42
49505.7,E10,0.04439999908208847,NA,42
49505.7,E11,0.04439999908208847,NA,42
49505.7,E12,0.04450000077486038,water,42
49505.7,F1,0.04529999941587448,NA,42
49505.7,F2,0.04439999908208847,NA,42
49505.7,F3,0.04540000110864639,NA,42
49505.7,F4,0.06750000268220901,NA,42
49505.7,F5,0.04450000077486038,NA,42
49505.7,F6,0.045499999076128006,NA,42
49505.7,F7,0.04390000179409981,NA,42
49505.7,F8,0.04500000178813934,NA,42
49505.7,F9,0.19599999487400055,fRS585,42
49505.7,F11,0.04430000111460686,NA,42
49505.7,F12,0.04490000009536743,water,42
49505.7,G1,0.04500000178813934,water,42
49505.7,G2,0.06700000166893005,blank,42
49505.7,G3,0.04470000043511391,NA,42
49505.7,G4,0.20100000500679016,fRS585,42
49505.7,G5,0.04410000145435333,NA,42
49505.7,G6,0.04399999976158142,NA,42
49505.7,G7,0.18729999661445618,fRS585,42
49505.7,G8,0.044199999421834946,NA,42
49505.7,G9,0.04439999908208847,NA,42
49505.7,G10,0.04450000077486038,NA,42
49505.7,G11,0.398499995470047,fRS585,42
49505.7,G12,0.044199999421834946,water,42
49505.7,H1,0.045099999755620956,water,42
49505.7,H2,0.04439999908208847,water,42
49505.7,H3,0.04439999908208847,water,42
49505.7,H4,0.04399999976158142,water,42
49505.7,H5,0.044599998742341995,water,42
49505.7,H6,0.043800000101327896,water,42
49505.7,H7,0.04399999976158142,water,42
49505.7,H8,0.04479999840259552,water,42
49505.7,H9,0.04399999976158142,water,42
49505.7,H10,0.04430000111460686,water,42
49505.7,H11,0.04439999908208847,water,42
49505.7,H12,0.044599998742341995,water,42
50405.8,A1,0.04490000009536743,water,42
50405.8,A2,0.04490000009536743,water,42
50405.8,A3,0.045499999076128006,water,42
50405.8,A4,0.04500000178813934,water,42
50405.8,A5,0.046799998730421066,water,42
50405.8,A6,0.04490000009536743,water,42
50405.8,A7,0.04490000009536743,water,42
50405.8,A8,0.04520000144839287,water,42
50405.8,A9,0.04470000043511391,water,42
50405.8,A10,0.04540000110864639,water,42
50405.8,A11,0.04529999941587448,water,42
50405.8,A12,0.04610000178217888,water,42
50405.8,B1,0.04569999873638153,water,42
50405.8,B2,0.04529999941587448,NA,42
50405.8,B3,0.045499999076128006,NA,42
50405.8,B5,0.04639999940991402,NA,42
50405.8,B6,0.045099999755620956,NA,42
50405.8,B7,0.06759999692440033,blank,42
50405.8,B8,0.04540000110864639,NA,42
50405.8,B9,0.04520000144839287,NA,42
50405.8,B10,0.13449999690055847,fRS585,42
50405.8,B11,0.04500000178813934,NA,42
50405.8,B12,0.04529999941587448,water,42
50405.8,C1,0.045899998396635056,water,42
50405.8,C2,0.045499999076128006,NA,42
50405.8,C3,0.046799998730421066,NA,42
50405.8,C4,0.06800000369548798,blank,42
50405.8,C5,0.04560000076889992,NA,42
50405.8,C6,0.04490000009536743,NA,42
50405.8,C7,0.04529999941587448,NA,42
50405.8,C8,0.04520000144839287,NA,42
50405.8,C9,0.06830000132322311,blank,42
50405.8,C10,0.045499999076128006,NA,42
50405.8,C11,0.04520000144839287,NA,42
50405.8,C12,0.045899998396635056,water,42
50405.8,D1,0.04560000076889992,water,42
50405.8,D2,0.045499999076128006,NA,42
50405.8,D3,0.13009999692440033,fRS585,42
50405.8,D4,0.045899998396635056,NA,42
50405.8,D5,0.04520000144839287,NA,42
50405.8,D6,0.04490000009536743,NA,42
50405.8,D7,0.045499999076128006,NA,42
50405.8,D8,0.14429999887943268,fRS585,42
50405.8,D9,0.04529999941587448,NA,42
50405.8,D10,0.04520000144839287,NA,42
50405.8,D11,0.06719999760389328,blank,42
50405.8,D12,0.045099999755620956,water,42
50405.8,E1,0.04569999873638153,water,42
50405.8,E2,0.04529999941587448,NA,42
50405.8,E3,0.045499999076128006,NA,42
50405.8,E4,0.04540000110864639,NA,42
50405.8,E5,0.04490000009536743,NA,42
50405.8,E6,0.06800000369548798,blank,42
50405.8,E7,0.04479999840259552,NA,42
50405.8,E8,0.04470000043511391,NA,42
50405.8,E9,0.04479999840259552,NA,42
50405.8,E10,0.04500000178813934,NA,42
50405.8,E11,0.04500000178813934,NA,42
50405.8,E12,0.04520000144839287,water,42
50405.8,F1,0.04639999940991402,NA,42
50405.8,F2,0.04520000144839287,NA,42
50405.8,F3,0.046300001442432404,NA,42
50405.8,F4,0.0681999996304512,NA,42
50405.8,F5,0.04520000144839287,NA,42
50405.8,F6,0.04619999974966049,NA,42
50405.8,F7,0.044599998742341995,NA,42
50405.8,F8,0.04569999873638153,NA,42
50405.8,F9,0.195700004696846,fRS585,42
50405.8,F11,0.04500000178813934,NA,42
50405.8,F12,0.045499999076128006,water,42
50405.8,G1,0.04580000042915344,water,42
50405.8,G2,0.06780000030994415,blank,42
50405.8,G3,0.045499999076128006,NA,42
50405.8,G4,0.20090000331401825,fRS585,42
50405.8,G5,0.04490000009536743,NA,42
50405.8,G6,0.04490000009536743,NA,42
50405.8,G7,0.18729999661445618,fRS585,42
50405.8,G8,0.04500000178813934,NA,42
50405.8,G9,0.04520000144839287,NA,42
50405.8,G10,0.04529999941587448,NA,42
50405.8,G11,0.40310001373291016,fRS585,42
50405.8,G12,0.04500000178813934,water,42
50405.8,H1,0.04610000178217888,water,42
50405.8,H2,0.04529999941587448,water,42
50405.8,H3,0.04529999941587448,water,42
50405.8,H4,0.04490000009536743,water,42
50405.8,H5,0.04540000110864639,water,42
50405.8,H6,0.04470000043511391,water,42
50405.8,H7,0.04479999840259552,water,42
50405.8,H8,0.04560000076889992,water,42
50405.8,H9,0.04490000009536743,water,42
50405.8,H10,0.045499999076128006,water,42
50405.8,H11,0.04529999941587448,water,42
50405.8,H12,0.045499999076128006,water,42
51305.9,A1,0.04490000009536743,water,42
51305.9,A2,0.04479999840259552,water,42
51305.9,A3,0.045499999076128006,water,42
51305.9,A4,0.04500000178813934,water,42
51305.9,A5,0.046799998730421066,water,42
51305.9,A6,0.04490000009536743,water,42
51305.9,A7,0.04479999840259552,water,42
51305.9,A8,0.045099999755620956,water,42
51305.9,A9,0.04470000043511391,water,42
51305.9,A10,0.04529999941587448,water,42
51305.9,A11,0.04500000178813934,water,42
51305.9,A12,0.04610000178217888,water,42
51305.9,B1,0.04560000076889992,water,42
51305.9,B2,0.04520000144839287,NA,42
51305.9,B3,0.045499999076128006,NA,42
51305.9,B5,0.04639999940991402,NA,42
51305.9,B6,0.04500000178813934,NA,42
51305.9,B7,0.06750000268220901,blank,42
51305.9,B8,0.04529999941587448,NA,42
51305.9,B9,0.045099999755620956,NA,42
51305.9,B10,0.13420000672340393,fRS585,42
51305.9,B11,0.04490000009536743,NA,42
51305.9,B12,0.045499999076128006,water,42
