rep.id,n_min,status,n_points_selected,r_final,r_se_final,converged,time_max_used,note
g2_3_42_40_E7_40 evolved,15,success,42,1.6023142909270627,0.025837921336258077,TRUE,0.4270833333333333,Selected first 42 of 97 available points
g3_2_41_35_G9_35 evolved,15,success,38,4.136872489251053,0.084046060192079,TRUE,0.3854166666666667,Selected first 38 of 97 available points
g3_2_42_35_G9_35 evolved,15,success,39,1.5340682073132923,0.02825468879917116,TRUE,0.3958333333333333,Selected first 39 of 97 available points
g3_3_41_35_E7_35 evolved,15,success,41,7.192585880022786,0.13261514993934254,TRUE,0.4166666666666667,Selected first 41 of 97 available points
g3_3_42_35_E7_35 evolved,15,success,36,1.3721578402764678,0.021516398667384442,TRUE,0.3645833333333333,Selected first 36 of 97 available points
g4_1_41_35_B6_35 evolved,15,success,39,3.322660423608752,0.07166083596904982,TRUE,0.3958333333333333,Selected first 39 of 97 available points
g4_1_42_35_B6_35 evolved,15,success,34,2.5393549159036426,0.03438183960831476,TRUE,0.34375,Selected first 34 of 97 available points
g4_3_41_40_C5_40 evolved,15,success,40,7.636586679283553,0.15831730278113693,TRUE,0.40625,Selected first 40 of 97 available points
g4_3_42_40_C5_40 evolved,15,success,43,1.827280233475007,0.027039910880079315,TRUE,0.4375,Selected first 43 of 97 available points
g5_2_41_40_F4_40 evolved,15,success,45,6.823778982868084,0.10955991960489983,TRUE,0.4583333333333333,Selected first 45 of 97 available points
g5_2_42_40_F4_40 evolved,15,success,47,2.797054339742913,0.045330217200828624,TRUE,0.4791666666666667,Selected first 47 of 97 available points
g5_3_41_40_F6_40 evolved,15,success,43,10.057403174854647,0.3264099454706213,TRUE,0.4375,Selected first 43 of 97 available points
g5_3_42_40_F6_40 evolved,15,success,40,1.8269241647013834,0.031101655981456366,TRUE,0.40625,Selected first 40 of 97 available points
g6_1_41_40_D2_40 evolved,15,success,66,4.535739777362678,0.026138500847308208,TRUE,0.6770833333333334,Selected first 66 of 97 available points
g6_1_42_40_D2_40 evolved,15,success,40,2.652455009200898,0.0395175169917741,TRUE,0.40625,Selected first 40 of 97 available points
g6_2_41_35_F6_35 evolved,15,success,39,4.188885816165239,0.0789283096853717,TRUE,0.3958333333333333,Selected first 39 of 97 available points
g6_2_42_35_F6_35 evolved,15,success,37,1.4538383069454688,0.020611829228213873,TRUE,0.375,Selected first 37 of 97 available points
g7_1_41_40_G9_40 evolved,15,success,42,7.108364410656376,0.1052085867823722,TRUE,0.4270833333333333,Selected first 42 of 97 available points
g7_1_42_40_G9_40 evolved,15,success,42,3.760224953763275,0.045714874058915236,TRUE,0.4270833333333333,Selected first 42 of 97 available points
g7_3_41_35_C5_35 evolved,15,success,43,7.503120353215577,0.18087378541557037,TRUE,0.4375,Selected first 43 of 97 available points
g7_3_42_35_C5_35 evolved,15,success,34,2.8734484543800902,0.042218206895790845,TRUE,0.34375,Selected first 34 of 97 available points
g8_1_41_35_G11_35 evolved,15,success,39,4.118683678721428,0.08800395764876547,TRUE,0.3958333333333333,Selected first 39 of 97 available points
g8_1_42_35_G11_35 evolved,15,success,34,2.987769449899012,0.05055515204393761,TRUE,0.34375,Selected first 34 of 97 available points
g8_2_41_35_E9_35 evolved,15,success,39,4.164546214836069,0.07998728328650148,TRUE,0.3958333333333333,Selected first 39 of 97 available points
g8_2_42_35_E9_35 evolved,15,success,37,1.5659042366706428,0.024682410317530077,TRUE,0.375,Selected first 37 of 97 available points
g8_3_41_40_B6_40 evolved,15,success,45,7.481013820265748,0.16263690474432685,TRUE,0.4583333333333333,Selected first 45 of 97 available points
g8_3_42_40_B6_40 evolved,15,success,42,1.8024538627781248,0.025339539012806667,TRUE,0.4270833333333333,Selected first 42 of 97 available points
g9_1_41_35_D4_35 evolved,15,success,41,4.2309593378894474,0.07969010251690038,TRUE,0.4166666666666667,Selected first 41 of 97 available points
g9_1_42_35_D4_35 evolved,15,success,37,2.3889966004383743,0.048234081834785385,TRUE,0.375,Selected first 37 of 97 available points
