population,sheet_name,concentration,OD,drug
35_B2,Set1_Rep2_AMPB,0,0.866599977016449,amphotericine
35_B6,Set1_Rep2_AMPB,0,0.9472000002861023,amphotericine
35_B8,Set1_Rep2_AMPB,0,0.9891999959945679,amphotericine
35_C5,Set1_Rep2_AMPB,0,1.1548999547958374,amphotericine
35_C7,Set1_Rep2_AMPB,0,0.7638999819755554,amphotericine
35_C9,Set1_Rep2_AMPB,0,1.0124000310897827,amphotericine
fRS585,Set1_Rep2_AMPB,0,0.9348999857902527,amphotericine
Blank,Set1_Rep2_AMPB,0,0.06109999865293503,amphotericine
35_B2,Set1_Rep1_AMPB,0,1.0335999727249146,amphotericine
35_B6,Set1_Rep1_AMPB,0,0.9190999865531921,amphotericine
35_B8,Set1_Rep1_AMPB,0,0.9107000231742859,amphotericine
35_C5,Set1_Rep1_AMPB,0,0.8592000007629395,amphotericine
35_C7,Set1_Rep1_AMPB,0,0.8838000297546387,amphotericine
35_C9,Set1_Rep1_AMPB,0,0.7166000008583069,amphotericine
fRS585,Set1_Rep1_AMPB,0,0.9994000196456909,amphotericine
Blank,Set1_Rep1_AMPB,0,0.05959999933838844,amphotericine
40_C9,Set4_Rep3_CASP,0,0.7894999980926514,caspofungin
40_E7,Set4_Rep3_CASP,0,0.8812000155448914,caspofungin
40_E11,Set4_Rep3_CASP,0,0.8113999962806702,caspofungin
40_F6,Set4_Rep3_CASP,0,0.929099977016449,caspofungin
40_G9,Set4_Rep3_CASP,0,1.1065000295639038,caspofungin
40_G11,Set4_Rep3_CASP,0,0.9984999895095825,caspofungin
fRS585,Set4_Rep3_CASP,0,0.8934999704360962,caspofungin
Blank,Set4_Rep3_CASP,0,0.060499999672174454,caspofungin
40_C9,Set4_Rep2_CASP,0,1.042099952697754,caspofungin
40_E7,Set4_Rep2_CASP,0,1.1297999620437622,caspofungin
40_E11,Set4_Rep2_CASP,0,0.9609000086784363,caspofungin
40_F6,Set4_Rep2_CASP,0,0.8907999992370605,caspofungin
40_G9,Set4_Rep2_CASP,0,1.250499963760376,caspofungin
40_G11,Set4_Rep2_CASP,0,1.1435999870300293,caspofungin
fRS585,Set4_Rep2_CASP,0,1.0583000183105469,caspofungin
Blank,Set4_Rep2_CASP,0,0.05999999865889549,caspofungin
40_C9,Set4_Rep1_CASP,0,0.906499981880188,caspofungin
40_E7,Set4_Rep1_CASP,0,0.9240999817848206,caspofungin
40_E11,Set4_Rep1_CASP,0,0.7724000215530396,caspofungin
40_F6,Set4_Rep1_CASP,0,0.8048999905586243,caspofungin
40_G9,Set4_Rep1_CASP,0,1.1201000213623047,caspofungin
40_G11,Set4_Rep1_CASP,0,1.0716999769210815,caspofungin
fRS585,Set4_Rep1_CASP,0,1.0857000350952148,caspofungin
Blank,Set4_Rep1_CASP,0,0.05999999865889549,caspofungin
35_F2,Set3_Rep3_CASP,0,1.0195000171661377,caspofungin
35_F4,Set3_Rep3_CASP,0,0.7889999747276306,caspofungin
35_F6,Set3_Rep3_CASP,0,0.9624999761581421,caspofungin
35_G5,Set3_Rep3_CASP,0,0.923799991607666,caspofungin
35_G9,Set3_Rep3_CASP,0,0.805400013923645,caspofungin
35_G11,Set3_Rep3_CASP,0,0.767799973487854,caspofungin
fRS585,Set3_Rep3_CASP,0,0.9088000059127808,caspofungin
Blank,Set3_Rep3_CASP,0,0.0608999989926815,caspofungin
35_F2,Set3_Rep2_CASP,0,0.9643999934196472,caspofungin
35_F4,Set3_Rep2_CASP,0,1.0360000133514404,caspofungin
35_F6,Set3_Rep2_CASP,0,0.9607999920845032,caspofungin
35_G5,Set3_Rep2_CASP,0,0.883899986743927,caspofungin
35_G9,Set3_Rep2_CASP,0,0.9695000052452087,caspofungin
35_G11,Set3_Rep2_CASP,0,0.9739999771118164,caspofungin
fRS585,Set3_Rep2_CASP,0,1.027999997138977,caspofungin
Blank,Set3_Rep2_CASP,0,0.060499999672174454,caspofungin
35_F2,Set3_Rep1_CASP,0,1.0020999908447266,caspofungin
35_F4,Set3_Rep1_CASP,0,0.9136000275611877,caspofungin
35_F6,Set3_Rep1_CASP,0,0.8788999915122986,caspofungin
35_G5,Set3_Rep1_CASP,0,0.8460999727249146,caspofungin
35_G9,Set3_Rep1_CASP,0,0.9284999966621399,caspofungin
35_G11,Set3_Rep1_CASP,0,0.9164000153541565,caspofungin
fRS585,Set3_Rep1_CASP,0,0.8820000290870667,caspofungin
Blank,Set3_Rep1_CASP,0,0.060600001364946365,caspofungin
35_D2,Set2_Rep3_CASP,0,1.0716999769210815,caspofungin
35_D4,Set2_Rep3_CASP,0,0.6883999705314636,caspofungin
35_D8,Set2_Rep3_CASP,0,0.8403000235557556,caspofungin
35_E7,Set2_Rep3_CASP,0,0.7717999815940857,caspofungin
35_E9,Set2_Rep3_CASP,0,0.7864999771118164,caspofungin
35_E11,Set2_Rep3_CASP,0,0.7570000290870667,caspofungin
fRS585,Set2_Rep3_CASP,0,0.8446999788284302,caspofungin
Blank,Set2_Rep3_CASP,0,0.06030000001192093,caspofungin
35_D2,Set2_Rep2_CASP,0,0.9291999936103821,caspofungin
35_D4,Set2_Rep2_CASP,0,0.8061000108718872,caspofungin
35_D8,Set2_Rep2_CASP,0,0.9358000159263611,caspofungin
35_E7,Set2_Rep2_CASP,0,0.8091999888420105,caspofungin
35_E9,Set2_Rep2_CASP,0,0.8420000076293945,caspofungin
35_E11,Set2_Rep2_CASP,0,0.9599999785423279,caspofungin
fRS585,Set2_Rep2_CASP,0,0.8948000073432922,caspofungin
Blank,Set2_Rep2_CASP,0,0.060100000351667404,caspofungin
35_D2,Set2_Rep1_CASP,0,0.8761000037193298,caspofungin
35_D4,Set2_Rep1_CASP,0,0.7325999736785889,caspofungin
35_D8,Set2_Rep1_CASP,0,0.8413000106811523,caspofungin
35_E7,Set2_Rep1_CASP,0,0.7641000151634216,caspofungin
35_E9,Set2_Rep1_CASP,0,0.8309000134468079,caspofungin
35_E11,Set2_Rep1_CASP,0,0.6488000154495239,caspofungin
fRS585,Set2_Rep1_CASP,0,0.9072999954223633,caspofungin
Blank,Set2_Rep1_CASP,0,0.060100000351667404,caspofungin
35_B2,Set1_Rep3_CASP,0,1.069200038909912,caspofungin
35_B6,Set1_Rep3_CASP,0,0.8871999979019165,caspofungin
35_B8,Set1_Rep3_CASP,0,0.8604000210762024,caspofungin
35_C5,Set1_Rep3_CASP,0,1.0127999782562256,caspofungin
35_C7,Set1_Rep3_CASP,0,0.9391000270843506,caspofungin
35_C9,Set1_Rep3_CASP,0,1.135200023651123,caspofungin
fRS585,Set1_Rep3_CASP,0,1.108299970626831,caspofungin
Blank,Set1_Rep3_CASP,0,0.061799999326467514,caspofungin
35_B2,Set1_Rep2_CASP,0,1.0636999607086182,caspofungin
35_B6,Set1_Rep2_CASP,0,0.8198000192642212,caspofungin
35_B8,Set1_Rep2_CASP,0,0.9254000186920166,caspofungin
35_C5,Set1_Rep2_CASP,0,0.9329000115394592,caspofungin
35_C7,Set1_Rep2_CASP,0,0.9728999733924866,caspofungin
35_C9,Set1_Rep2_CASP,0,0.944100022315979,caspofungin
fRS585,Set1_Rep2_CASP,0,0.9120000004768372,caspofungin
Blank,Set1_Rep2_CASP,0,0.06129999831318855,caspofungin
35_B2,Set1_Rep1_CASP,0,1.1049000024795532,caspofungin
35_B6,Set1_Rep1_CASP,0,0.8303999900817871,caspofungin
35_B8,Set1_Rep1_CASP,0,0.8867999911308289,caspofungin
35_C5,Set1_Rep1_CASP,0,0.792900025844574,caspofungin
35_C7,Set1_Rep1_CASP,0,0.802299976348877,caspofungin
35_C9,Set1_Rep1_CASP,0,0.9801999926567078,caspofungin
fRS585,Set1_Rep1_CASP,0,1.0095000267028809,caspofungin
Blank,Set1_Rep1_CASP,0,0.061500001698732376,caspofungin
40_C9,Set4_Rep3_FLZ,0,1.0825999975204468,fluconazole
40_E7,Set4_Rep3_FLZ,0,0.9564999938011169,fluconazole
40_E11,Set4_Rep3_FLZ,0,0.857699990272522,fluconazole
40_F6,Set4_Rep3_FLZ,0,0.9909999966621399,fluconazole
40_G9,Set4_Rep3_FLZ,0,1.1841000318527222,fluconazole
40_G11,Set4_Rep3_FLZ,0,1.159500002861023,fluconazole
fRS585,Set4_Rep3_FLZ,0,0.9146999716758728,fluconazole
Blank,Set4_Rep3_FLZ,0,0.05999999865889549,fluconazole
40_C9,Set4_Rep2_FLZ,0,1.0648000240325928,fluconazole
40_E7,Set4_Rep2_FLZ,0,0.911899983882904,fluconazole
40_E11,Set4_Rep2_FLZ,0,1.0321999788284302,fluconazole
40_F6,Set4_Rep2_FLZ,0,0.9230999946594238,fluconazole
40_G9,Set4_Rep2_FLZ,0,1.169800043106079,fluconazole
40_G11,Set4_Rep2_FLZ,0,1.101099967956543,fluconazole
fRS585,Set4_Rep2_FLZ,0,1.0449999570846558,fluconazole
Blank,Set4_Rep2_FLZ,0,0.05999999865889549,fluconazole
40_C9,Set4_Rep1_FLZ,0,0.9429000020027161,fluconazole
40_E7,Set4_Rep1_FLZ,0,0.9829000234603882,fluconazole
40_E11,Set4_Rep1_FLZ,0,1.0188000202178955,fluconazole
40_F6,Set4_Rep1_FLZ,0,1.0546000003814697,fluconazole
40_G9,Set4_Rep1_FLZ,0,1.1901999711990356,fluconazole
40_G11,Set4_Rep1_FLZ,0,1.1394000053405762,fluconazole
fRS585,Set4_Rep1_FLZ,0,1.017199993133545,fluconazole
Blank,Set4_Rep1_FLZ,0,0.06019999831914902,fluconazole
35_F2,Set3_Rep3_FLZ,0,0.819100022315979,fluconazole
35_F4,Set3_Rep3_FLZ,0,0.7936999797821045,fluconazole
35_F6,Set3_Rep3_FLZ,0,0.8658999800682068,fluconazole
35_G5,Set3_Rep3_FLZ,0,0.8066999912261963,fluconazole
35_G9,Set3_Rep3_FLZ,0,0.8353999853134155,fluconazole
35_G11,Set3_Rep3_FLZ,0,0.7541999816894531,fluconazole
fRS585,Set3_Rep3_FLZ,0,1.0099999904632568,fluconazole
Blank,Set3_Rep3_FLZ,0,0.060100000351667404,fluconazole
35_F2,Set3_Rep2_FLZ,0,0.8960000276565552,fluconazole
35_F4,Set3_Rep2_FLZ,0,0.8428999781608582,fluconazole
35_F6,Set3_Rep2_FLZ,0,0.9574000239372253,fluconazole
35_G5,Set3_Rep2_FLZ,0,0.8834999799728394,fluconazole
35_G9,Set3_Rep2_FLZ,0,0.8809999823570251,fluconazole
35_G11,Set3_Rep2_FLZ,0,0.9125000238418579,fluconazole
fRS585,Set3_Rep2_FLZ,0,0.9703999757766724,fluconazole
Blank,Set3_Rep2_FLZ,0,0.060499999672174454,fluconazole
35_F2,Set3_Rep1_FLZ,0,0.9204999804496765,fluconazole
35_F4,Set3_Rep1_FLZ,0,0.9366999864578247,fluconazole
35_F6,Set3_Rep1_FLZ,0,0.942799985408783,fluconazole
35_G5,Set3_Rep1_FLZ,0,0.751800000667572,fluconazole
35_G9,Set3_Rep1_FLZ,0,0.8888999819755554,fluconazole
35_G11,Set3_Rep1_FLZ,0,1.0183000564575195,fluconazole
fRS585,Set3_Rep1_FLZ,0,0.9294000267982483,fluconazole
Blank,Set3_Rep1_FLZ,0,0.060499999672174454,fluconazole
35_D2,Set2_Rep3_FLZ,0,1.0049999952316284,fluconazole
35_D4,Set2_Rep3_FLZ,0,0.5809999704360962,fluconazole
35_D8,Set2_Rep3_FLZ,0,0.8956000208854675,fluconazole
35_E7,Set2_Rep3_FLZ,0,0.9214000105857849,fluconazole
35_E9,Set2_Rep3_FLZ,0,0.9901999831199646,fluconazole
35_E11,Set2_Rep3_FLZ,0,0.9448999762535095,fluconazole
fRS585,Set2_Rep3_FLZ,0,0.8626000285148621,fluconazole
Blank,Set2_Rep3_FLZ,0,0.06210000067949295,fluconazole
35_D2,Set2_Rep2_FLZ,0,0.8356000185012817,fluconazole
35_D4,Set2_Rep2_FLZ,0,0.8165000081062317,fluconazole
35_D8,Set2_Rep2_FLZ,0,1.0285999774932861,fluconazole
35_E7,Set2_Rep2_FLZ,0,1.0048999786376953,fluconazole
35_E9,Set2_Rep2_FLZ,0,1.0226999521255493,fluconazole
35_E11,Set2_Rep2_FLZ,0,1.0032999515533447,fluconazole
fRS585,Set2_Rep2_FLZ,0,0.9818999767303467,fluconazole
Blank,Set2_Rep2_FLZ,0,0.061799999326467514,fluconazole
35_D2,Set2_Rep1_FLZ,0,0.8485000133514404,fluconazole
35_D4,Set2_Rep1_FLZ,0,0.7731000185012817,fluconazole
35_D8,Set2_Rep1_FLZ,0,0.8763999938964844,fluconazole
35_E7,Set2_Rep1_FLZ,0,0.9276000261306763,fluconazole
35_E9,Set2_Rep1_FLZ,0,0.8743000030517578,fluconazole
35_E11,Set2_Rep1_FLZ,0,0.9573000073432922,fluconazole
fRS585,Set2_Rep1_FLZ,0,1.0052000284194946,fluconazole
Blank,Set2_Rep1_FLZ,0,0.061799999326467514,fluconazole
35_B2,Set1_Rep3_FLZ,0,0.9326000213623047,fluconazole
35_B6,Set1_Rep3_FLZ,0,0.8752999901771545,fluconazole
35_B8,Set1_Rep3_FLZ,0,0.9205999970436096,fluconazole
35_C5,Set1_Rep3_FLZ,0,0.9413999915122986,fluconazole
35_C7,Set1_Rep3_FLZ,0,1.0765999555587769,fluconazole
35_C9,Set1_Rep3_FLZ,0,1.0601999759674072,fluconazole
fRS585,Set1_Rep3_FLZ,0,1.0543999671936035,fluconazole
Blank,Set1_Rep3_FLZ,0,0.061900001019239426,fluconazole
35_B2,Set1_Rep2_FLZ,0,1.0705000162124634,fluconazole
35_B6,Set1_Rep2_FLZ,0,1.1180000305175781,fluconazole
35_B8,Set1_Rep2_FLZ,0,0.9617999792098999,fluconazole
35_C5,Set1_Rep2_FLZ,0,0.9277999997138977,fluconazole
35_C7,Set1_Rep2_FLZ,0,0.9925000071525574,fluconazole
35_C9,Set1_Rep2_FLZ,0,0.9593999981880188,fluconazole
fRS585,Set1_Rep2_FLZ,0,0.9409000277519226,fluconazole
Blank,Set1_Rep2_FLZ,0,0.06080000102519989,fluconazole
35_B2,Set1_Rep1_FLZ,0,0.9467999935150146,fluconazole
35_B6,Set1_Rep1_FLZ,0,1.0013999938964844,fluconazole
35_B8,Set1_Rep1_FLZ,0,0.9416999816894531,fluconazole
35_C5,Set1_Rep1_FLZ,0,1.021399974822998,fluconazole
35_C7,Set1_Rep1_FLZ,0,0.9688000082969666,fluconazole
35_C9,Set1_Rep1_FLZ,0,0.9879999756813049,fluconazole
fRS585,Set1_Rep1_FLZ,0,0.9229999780654907,fluconazole
Blank,Set1_Rep1_FLZ,0,0.06109999865293503,fluconazole
40_C9,Set4_Rep3_CASP,1,0.06109999865293503,caspofungin
40_E7,Set4_Rep3_CASP,1,0.061900001019239426,caspofungin
40_E11,Set4_Rep3_CASP,1,0.06129999831318855,caspofungin
40_F6,Set4_Rep3_CASP,1,0.061500001698732376,caspofungin
40_G9,Set4_Rep3_CASP,1,0.061900001019239426,caspofungin
40_G11,Set4_Rep3_CASP,1,0.062300000339746475,caspofungin
fRS585,Set4_Rep3_CASP,1,0.061400000005960464,caspofungin
Blank,Set4_Rep3_CASP,1,0.062300000339746475,caspofungin
40_C9,Set4_Rep2_CASP,1,0.060100000351667404,caspofungin
40_E7,Set4_Rep2_CASP,1,0.06129999831318855,caspofungin
40_E11,Set4_Rep2_CASP,1,0.06040000170469284,caspofungin
40_F6,Set4_Rep2_CASP,1,0.0608999989926815,caspofungin
40_G9,Set4_Rep2_CASP,1,0.061400000005960464,caspofungin
40_G11,Set4_Rep2_CASP,1,0.0617000013589859,caspofungin
fRS585,Set4_Rep2_CASP,1,0.0617000013589859,caspofungin
Blank,Set4_Rep2_CASP,1,0.06199999898672104,caspofungin
40_C9,Set4_Rep1_CASP,1,0.06080000102519989,caspofungin
40_E7,Set4_Rep1_CASP,1,0.061799999326467514,caspofungin
40_E11,Set4_Rep1_CASP,1,0.061000000685453415,caspofungin
40_F6,Set4_Rep1_CASP,1,0.0617000013589859,caspofungin
40_G9,Set4_Rep1_CASP,1,0.061900001019239426,caspofungin
40_G11,Set4_Rep1_CASP,1,0.061799999326467514,caspofungin
fRS585,Set4_Rep1_CASP,1,0.062199998646974564,caspofungin
Blank,Set4_Rep1_CASP,1,0.06239999830722809,caspofungin
35_F2,Set3_Rep3_CASP,1,0.062199998646974564,caspofungin
35_F4,Set3_Rep3_CASP,1,0.06239999830722809,caspofungin
35_F6,Set3_Rep3_CASP,1,0.06129999831318855,caspofungin
35_G5,Set3_Rep3_CASP,1,0.06199999898672104,caspofungin
35_G9,Set3_Rep3_CASP,1,0.06310000270605087,caspofungin
35_G11,Set3_Rep3_CASP,1,0.06279999762773514,caspofungin
fRS585,Set3_Rep3_CASP,1,0.0625,caspofungin
Blank,Set3_Rep3_CASP,1,0.06279999762773514,caspofungin
35_F2,Set3_Rep2_CASP,1,0.06129999831318855,caspofungin
35_F4,Set3_Rep2_CASP,1,0.061900001019239426,caspofungin
35_F6,Set3_Rep2_CASP,1,0.061500001698732376,caspofungin
35_G5,Set3_Rep2_CASP,1,0.061799999326467514,caspofungin
35_G9,Set3_Rep2_CASP,1,0.061799999326467514,caspofungin
35_G11,Set3_Rep2_CASP,1,0.061799999326467514,caspofungin
fRS585,Set3_Rep2_CASP,1,0.061799999326467514,caspofungin
Blank,Set3_Rep2_CASP,1,0.06260000169277191,caspofungin
35_F2,Set3_Rep1_CASP,1,0.061000000685453415,caspofungin
35_F4,Set3_Rep1_CASP,1,0.061900001019239426,caspofungin
35_F6,Set3_Rep1_CASP,1,0.06120000034570694,caspofungin
35_G5,Set3_Rep1_CASP,1,0.06159999966621399,caspofungin
35_G9,Set3_Rep1_CASP,1,0.061900001019239426,caspofungin
35_G11,Set3_Rep1_CASP,1,0.062199998646974564,caspofungin
fRS585,Set3_Rep1_CASP,1,0.06199999898672104,caspofungin
Blank,Set3_Rep1_CASP,1,0.06239999830722809,caspofungin
35_D2,Set2_Rep3_CASP,1,0.06069999933242798,caspofungin
35_D4,Set2_Rep3_CASP,1,0.06289999932050705,caspofungin
35_D8,Set2_Rep3_CASP,1,0.060499999672174454,caspofungin
35_E7,Set2_Rep3_CASP,1,0.061000000685453415,caspofungin
35_E9,Set2_Rep3_CASP,1,0.0617000013589859,caspofungin
35_E11,Set2_Rep3_CASP,1,0.061900001019239426,caspofungin
fRS585,Set2_Rep3_CASP,1,0.061900001019239426,caspofungin
Blank,Set2_Rep3_CASP,1,0.06210000067949295,caspofungin
35_D2,Set2_Rep2_CASP,1,0.061000000685453415,caspofungin
35_D4,Set2_Rep2_CASP,1,0.0640999972820282,caspofungin
35_D8,Set2_Rep2_CASP,1,0.06080000102519989,caspofungin
35_E7,Set2_Rep2_CASP,1,0.061400000005960464,caspofungin
35_E9,Set2_Rep2_CASP,1,0.0617000013589859,caspofungin
35_E11,Set2_Rep2_CASP,1,0.061799999326467514,caspofungin
fRS585,Set2_Rep2_CASP,1,0.061500001698732376,caspofungin
Blank,Set2_Rep2_CASP,1,0.062300000339746475,caspofungin
35_D2,Set2_Rep1_CASP,1,0.061000000685453415,caspofungin
35_D4,Set2_Rep1_CASP,1,0.06300000101327896,caspofungin
35_D8,Set2_Rep1_CASP,1,0.0608999989926815,caspofungin
35_E7,Set2_Rep1_CASP,1,0.061400000005960464,caspofungin
35_E9,Set2_Rep1_CASP,1,0.061400000005960464,caspofungin
35_E11,Set2_Rep1_CASP,1,0.061900001019239426,caspofungin
fRS585,Set2_Rep1_CASP,1,0.061400000005960464,caspofungin
Blank,Set2_Rep1_CASP,1,0.062199998646974564,caspofungin
35_B2,Set1_Rep3_CASP,1,0.06120000034570694,caspofungin
35_B6,Set1_Rep3_CASP,1,0.06159999966621399,caspofungin
35_B8,Set1_Rep3_CASP,1,0.061000000685453415,caspofungin
35_C5,Set1_Rep3_CASP,1,0.0617000013589859,caspofungin
35_C7,Set1_Rep3_CASP,1,0.061799999326467514,caspofungin
35_C9,Set1_Rep3_CASP,1,0.0617000013589859,caspofungin
fRS585,Set1_Rep3_CASP,1,0.0617000013589859,caspofungin
Blank,Set1_Rep3_CASP,1,0.062199998646974564,caspofungin
35_B2,Set1_Rep2_CASP,1,0.06080000102519989,caspofungin
35_B6,Set1_Rep2_CASP,1,0.061400000005960464,caspofungin
35_B8,Set1_Rep2_CASP,1,0.060600001364946365,caspofungin
35_C5,Set1_Rep2_CASP,1,0.06109999865293503,caspofungin
35_C7,Set1_Rep2_CASP,1,0.061400000005960464,caspofungin
35_C9,Set1_Rep2_CASP,1,0.061500001698732376,caspofungin
fRS585,Set1_Rep2_CASP,1,0.06129999831318855,caspofungin
Blank,Set1_Rep2_CASP,1,0.061799999326467514,caspofungin
35_B2,Set1_Rep1_CASP,1,0.06080000102519989,caspofungin
35_B6,Set1_Rep1_CASP,1,0.061400000005960464,caspofungin
35_B8,Set1_Rep1_CASP,1,0.060600001364946365,caspofungin
35_C5,Set1_Rep1_CASP,1,0.06129999831318855,caspofungin
35_C7,Set1_Rep1_CASP,1,0.06159999966621399,caspofungin
35_C9,Set1_Rep1_CASP,1,0.061900001019239426,caspofungin
fRS585,Set1_Rep1_CASP,1,0.061500001698732376,caspofungin
Blank,Set1_Rep1_CASP,1,0.06199999898672104,caspofungin
40_C9,Set4_Rep3_CASP,0.0078125,0.8794999718666077,caspofungin
40_E7,Set4_Rep3_CASP,0.0078125,1.132200002670288,caspofungin
40_E11,Set4_Rep3_CASP,0.0078125,1.0408999919891357,caspofungin
40_F6,Set4_Rep3_CASP,0.0078125,1.010599970817566,caspofungin
40_G9,Set4_Rep3_CASP,0.0078125,1.252500057220459,caspofungin
40_G11,Set4_Rep3_CASP,0.0078125,1.1822999715805054,caspofungin
fRS585,Set4_Rep3_CASP,0.0078125,1.0369000434875488,caspofungin
Blank,Set4_Rep3_CASP,0.0078125,0.06040000170469284,caspofungin
40_C9,Set4_Rep2_CASP,0.0078125,1.07260000705719,caspofungin
40_E7,Set4_Rep2_CASP,0.0078125,1.2559000253677368,caspofungin
40_E11,Set4_Rep2_CASP,0.0078125,0.8012999892234802,caspofungin
40_F6,Set4_Rep2_CASP,0.0078125,0.7020000219345093,caspofungin
40_G9,Set4_Rep2_CASP,0.0078125,1.0717999935150146,caspofungin
40_G11,Set4_Rep2_CASP,0.0078125,0.9932000041007996,caspofungin
fRS585,Set4_Rep2_CASP,0.0078125,0.5712000131607056,caspofungin
Blank,Set4_Rep2_CASP,0.0078125,0.060100000351667404,caspofungin
40_C9,Set4_Rep1_CASP,0.0078125,1.0541000366210938,caspofungin
40_E7,Set4_Rep1_CASP,0.0078125,0.9150999784469604,caspofungin
40_E11,Set4_Rep1_CASP,0.0078125,0.8138999938964844,caspofungin
40_F6,Set4_Rep1_CASP,0.0078125,0.8087999820709229,caspofungin
40_G9,Set4_Rep1_CASP,0.0078125,1.2027000188827515,caspofungin
40_G11,Set4_Rep1_CASP,0.0078125,0.9257000088691711,caspofungin
fRS585,Set4_Rep1_CASP,0.0078125,1.2122999429702759,caspofungin
Blank,Set4_Rep1_CASP,0.0078125,0.060600001364946365,caspofungin
35_F2,Set3_Rep3_CASP,0.0078125,0.7942000031471252,caspofungin
35_F4,Set3_Rep3_CASP,0.0078125,1.0791000127792358,caspofungin
35_F6,Set3_Rep3_CASP,0.0078125,0.8881000280380249,caspofungin
35_G5,Set3_Rep3_CASP,0.0078125,0.8761000037193298,caspofungin
35_G9,Set3_Rep3_CASP,0.0078125,0.8865000009536743,caspofungin
35_G11,Set3_Rep3_CASP,0.0078125,0.6420000195503235,caspofungin
fRS585,Set3_Rep3_CASP,0.0078125,0.7530999779701233,caspofungin
Blank,Set3_Rep3_CASP,0.0078125,0.061000000685453415,caspofungin
35_F2,Set3_Rep2_CASP,0.0078125,1.0807000398635864,caspofungin
35_F4,Set3_Rep2_CASP,0.0078125,0.8568999767303467,caspofungin
35_F6,Set3_Rep2_CASP,0.0078125,0.8827000260353088,caspofungin
35_G5,Set3_Rep2_CASP,0.0078125,0.9545000195503235,caspofungin
35_G9,Set3_Rep2_CASP,0.0078125,0.9067000150680542,caspofungin
35_G11,Set3_Rep2_CASP,0.0078125,0.6959999799728394,caspofungin
fRS585,Set3_Rep2_CASP,0.0078125,1.1739000082015991,caspofungin
Blank,Set3_Rep2_CASP,0.0078125,0.060499999672174454,caspofungin
35_F2,Set3_Rep1_CASP,0.0078125,0.8393999934196472,caspofungin
35_F4,Set3_Rep1_CASP,0.0078125,0.8309999704360962,caspofungin
35_F6,Set3_Rep1_CASP,0.0078125,1.1208000183105469,caspofungin
35_G5,Set3_Rep1_CASP,0.0078125,1.042199969291687,caspofungin
35_G9,Set3_Rep1_CASP,0.0078125,0.972100019454956,caspofungin
35_G11,Set3_Rep1_CASP,0.0078125,0.9746999740600586,caspofungin
fRS585,Set3_Rep1_CASP,0.0078125,0.9054999947547913,caspofungin
Blank,Set3_Rep1_CASP,0.0078125,0.060499999672174454,caspofungin
35_D2,Set2_Rep3_CASP,0.0078125,0.7505000233650208,caspofungin
35_D4,Set2_Rep3_CASP,0.0078125,0.42969998717308044,caspofungin
35_D8,Set2_Rep3_CASP,0.0078125,1.0159000158309937,caspofungin
35_E7,Set2_Rep3_CASP,0.0078125,0.6646000146865845,caspofungin
35_E9,Set2_Rep3_CASP,0.0078125,1.0267000198364258,caspofungin
35_E11,Set2_Rep3_CASP,0.0078125,1.070199966430664,caspofungin
fRS585,Set2_Rep3_CASP,0.0078125,0.9667999744415283,caspofungin
Blank,Set2_Rep3_CASP,0.0078125,0.06019999831914902,caspofungin
35_D2,Set2_Rep2_CASP,0.0078125,0.9702000021934509,caspofungin
35_D4,Set2_Rep2_CASP,0.0078125,0.6136999726295471,caspofungin
35_D8,Set2_Rep2_CASP,0.0078125,0.7214999794960022,caspofungin
35_E7,Set2_Rep2_CASP,0.0078125,0.6481999754905701,caspofungin
35_E9,Set2_Rep2_CASP,0.0078125,0.765999972820282,caspofungin
35_E11,Set2_Rep2_CASP,0.0078125,0.939300000667572,caspofungin
fRS585,Set2_Rep2_CASP,0.0078125,0.8223999738693237,caspofungin
Blank,Set2_Rep2_CASP,0.0078125,0.060499999672174454,caspofungin
35_D2,Set2_Rep1_CASP,0.0078125,0.6536999940872192,caspofungin
35_D4,Set2_Rep1_CASP,0.0078125,0.9580000042915344,caspofungin
35_D8,Set2_Rep1_CASP,0.0078125,0.6053000092506409,caspofungin
35_E7,Set2_Rep1_CASP,0.0078125,0.6786999702453613,caspofungin
35_E9,Set2_Rep1_CASP,0.0078125,0.7389000058174133,caspofungin
35_E11,Set2_Rep1_CASP,0.0078125,0.5898000001907349,caspofungin
fRS585,Set2_Rep1_CASP,0.0078125,0.5913000106811523,caspofungin
Blank,Set2_Rep1_CASP,0.0078125,0.05999999865889549,caspofungin
35_B2,Set1_Rep3_CASP,0.0078125,0.64410001039505,caspofungin
35_B6,Set1_Rep3_CASP,0.0078125,0.6158000230789185,caspofungin
35_B8,Set1_Rep3_CASP,0.0078125,0.7835000157356262,caspofungin
35_C5,Set1_Rep3_CASP,0.0078125,0.9020000100135803,caspofungin
35_C7,Set1_Rep3_CASP,0.0078125,1.007099986076355,caspofungin
35_C9,Set1_Rep3_CASP,0.0078125,1.2192000150680542,caspofungin
fRS585,Set1_Rep3_CASP,0.0078125,1.0405999422073364,caspofungin
Blank,Set1_Rep3_CASP,0.0078125,0.06120000034570694,caspofungin
35_B2,Set1_Rep2_CASP,0.0078125,0.9052000045776367,caspofungin
35_B6,Set1_Rep2_CASP,0.0078125,0.9065999984741211,caspofungin
35_B8,Set1_Rep2_CASP,0.0078125,0.588699996471405,caspofungin
35_C5,Set1_Rep2_CASP,0.0078125,0.8655999898910522,caspofungin
35_C7,Set1_Rep2_CASP,0.0078125,0.8597000241279602,caspofungin
