population,concentration,OD,sheet_name,set,rep,month,drug
35_B6,9.765625e-4,1.0372999906539917,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B6,0,0.8303999900817871,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,1,0.060600001364946365,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.5,0.05950000137090683,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.25,0.05920000001788139,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.125,0.06069999933242798,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.0625,0.06129999831318855,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.03125,0.061000000685453415,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.015625,0.5834000110626221,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.0078125,0.925599992275238,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.00390625,0.847000002861023,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0.001953125,0.8529000282287598,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,9.765625e-4,0.8499000072479248,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_B8,0,0.8867999911308289,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,1,0.06129999831318855,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.5,0.05990000069141388,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.25,0.05979999899864197,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.125,0.060600001364946365,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.0625,0.06080000102519989,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.03125,0.06109999865293503,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.015625,0.6101999878883362,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.0078125,1.0082000494003296,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.00390625,1.153499960899353,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0.001953125,1.0478999614715576,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,9.765625e-4,0.8269000053405762,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C5,0,0.792900025844574,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,1,0.06159999966621399,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.5,0.06069999933242798,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.25,0.06080000102519989,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.125,0.06129999831318855,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.0625,0.06109999865293503,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.03125,0.06080000102519989,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.015625,0.5166000127792358,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.0078125,0.9732999801635742,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.00390625,1.0652999877929688,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0.001953125,0.9035999774932861,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,9.765625e-4,0.8925999999046326,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C7,0,0.802299976348877,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,1,0.061900001019239426,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.5,0.061799999326467514,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.25,0.06030000001192093,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.125,0.06129999831318855,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.0625,0.061000000685453415,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.03125,0.06040000170469284,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.015625,0.628000020980835,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.0078125,0.7188000082969666,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.00390625,0.8122000098228455,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0.001953125,0.9408000111579895,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,9.765625e-4,1.0829999446868896,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
35_C9,0,0.9801999926567078,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,1,0.061500001698732376,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.5,0.062199998646974564,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.25,0.06120000034570694,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.125,0.06109999865293503,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.0625,0.05990000069141388,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.03125,0.06030000001192093,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.015625,0.21119999885559082,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.0078125,0.7742000222206116,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.00390625,0.6074000000953674,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0.001953125,0.6014999747276306,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,9.765625e-4,0.9096999764442444,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
fRS585,0,1.0095000267028809,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,1,0.06199999898672104,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.5,0.06129999831318855,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.25,0.061400000005960464,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.125,0.061000000685453415,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.0625,0.061000000685453415,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.03125,0.06129999831318855,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.015625,0.06159999966621399,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.0078125,0.06159999966621399,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.00390625,0.06129999831318855,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0.001953125,0.06109999865293503,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,9.765625e-4,0.06069999933242798,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
Blank,0,0.061500001698732376,Set1_Rep1_CASP,Set1,Rep1,March,caspofungin
40_C9,512,0.13169999420642853,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,256,0.15449999272823334,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,128,0.18529999256134033,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,64,0.22380000352859497,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,32,0.3747999966144562,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,16,0.6233999729156494,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,8,0.5482000112533569,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,4,0.7501000165939331,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,2,0.8873999714851379,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,1,0.8452000021934509,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,0.5,0.9408000111579895,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,0,1.0825999975204468,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,512,0.1679999977350235,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,256,0.15549999475479126,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,128,0.21199999749660492,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,64,0.23119999468326569,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,32,0.26170000433921814,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,16,0.46399998664855957,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,8,0.7185999751091003,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,4,0.7303000092506409,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,2,0.8726000189781189,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,1,0.5580000281333923,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,0.5,0.663100004196167,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E7,0,0.9564999938011169,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,512,0.121799997985363,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,256,0.11810000240802765,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,128,0.1745000034570694,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,64,0.23309999704360962,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,32,0.36820000410079956,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,16,0.6963000297546387,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,8,0.8151999711990356,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,4,0.9089999794960022,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,2,0.9751999974250793,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,1,0.9290000200271606,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,0.5,0.5410000085830688,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_E11,0,0.857699990272522,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,512,0.1005999967455864,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,256,0.11540000140666962,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,128,0.12690000236034393,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,64,0.14970000088214874,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,32,0.24940000474452972,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,16,0.7077999711036682,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,8,0.8536999821662903,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,4,1.0017999410629272,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,2,0.9054999947547913,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,1,0.9377999901771545,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,0.5,0.8452000021934509,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_F6,0,0.9909999966621399,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,512,0.15449999272823334,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,256,0.15700000524520874,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,128,0.7854999899864197,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,64,1.2217999696731567,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,32,1.0194000005722046,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,16,0.8794000148773193,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,8,0.9890000224113464,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,4,1.06850004196167,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,2,1.1298999786376953,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,1,1.083400011062622,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,0.5,0.9864000082015991,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G9,0,1.1841000318527222,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,512,0.11879999935626984,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,256,0.13519999384880066,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,128,0.367900013923645,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,64,0.6252999901771545,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,32,0.724399983882904,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,16,0.9503999948501587,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,8,1.1205999851226807,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,4,1.0226999521255493,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,2,1.0678000450134277,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,1,1.204200029373169,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,0.5,0.7914999723434448,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_G11,0,1.159500002861023,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,512,0.13099999725818634,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,256,0.13609999418258667,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,128,0.16419999301433563,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,64,0.21539999544620514,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,32,0.27869999408721924,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,16,0.6266000270843506,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,8,1.0662000179290771,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,4,0.9297000169754028,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,2,1.0115000009536743,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,1,0.8554999828338623,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,0.5,0.8586999773979187,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
fRS585,0,0.9146999716758728,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,512,0.06199999898672104,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,256,0.06030000001192093,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,128,0.06040000170469284,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,64,0.05979999899864197,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,32,0.05990000069141388,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,16,0.059700001031160355,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,8,0.05979999899864197,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,4,0.05999999865889549,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,2,0.05950000137090683,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,1,0.059700001031160355,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,0.5,0.05889999866485596,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
Blank,0,0.05999999865889549,Set4_Rep3_FLZ,Set4,Rep3,March,fluconazole
40_C9,512,0.1476999968290329,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,256,0.15809999406337738,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,128,0.1932000070810318,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,64,0.37700000405311584,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,32,0.4690000116825104,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,16,1.1002000570297241,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,8,1.115399956703186,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,4,1.1089999675750732,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,2,1.0886000394821167,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,1,1.0967999696731567,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,0.5,1.0996999740600586,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,0,1.0648000240325928,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,512,0.1298999935388565,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,256,0.16590000689029694,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,128,0.15620000660419464,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,64,0.27300000190734863,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,32,0.3702999949455261,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,16,0.5909000039100647,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,8,0.9225999712944031,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,4,1.045699954032898,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,2,0.9567000269889832,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,1,1.1068999767303467,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,0.5,0.9528999924659729,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E7,0,0.911899983882904,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,512,0.11649999767541885,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,256,0.12300000339746475,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,128,0.13850000500679016,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,64,0.20739999413490295,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,32,0.2587999999523163,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,16,0.7224000096321106,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,8,0.8497999906539917,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,4,0.9541000127792358,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,2,0.8960999846458435,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,1,1.0099999904632568,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,0.5,1.049399971961975,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_E11,0,1.0321999788284302,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,512,0.10260000079870224,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,256,0.11999999731779099,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,128,0.13519999384880066,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,64,0.18979999423027039,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,32,0.2669999897480011,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,16,0.5349000096321106,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,8,0.8098999857902527,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,4,0.8313000202178955,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,2,0.7918000221252441,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,1,0.9952999949455261,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,0.5,0.9401999711990356,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_F6,0,0.9230999946594238,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,512,0.13650000095367432,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,256,0.13439999520778656,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,128,0.4178999960422516,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,64,0.44830000400543213,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,32,0.6837000250816345,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,16,0.7152000069618225,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,8,0.8442000150680542,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,4,1.0822999477386475,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,2,1.1275999546051025,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,1,1.1368999481201172,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,0.5,1.2015999555587769,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G9,0,1.169800043106079,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,512,0.1444000005722046,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,256,0.13539999723434448,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,128,0.4932999908924103,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,64,0.5710999965667725,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,32,0.6852999925613403,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,16,0.8855000138282776,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,8,0.7901999950408936,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,4,1.0103000402450562,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,2,1.0282000303268433,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,1,1.170300006866455,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,0.5,1.204800009727478,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_G11,0,1.101099967956543,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,512,0.1289999932050705,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,256,0.1476999968290329,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,128,0.14110000431537628,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,64,0.16369999945163727,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,32,0.2295999974012375,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,16,0.5507000088691711,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,8,0.8427000045776367,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,4,0.9682000279426575,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,2,0.9876000285148621,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,1,1.0008000135421753,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,0.5,1.065000057220459,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
fRS585,0,1.0449999570846558,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,512,0.06199999898672104,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,256,0.06030000001192093,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,128,0.060100000351667404,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,64,0.05950000137090683,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,32,0.05959999933838844,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,16,0.05990000069141388,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,8,0.06019999831914902,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,4,0.06030000001192093,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,2,0.059700001031160355,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,1,0.05990000069141388,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,0.5,0.05920000001788139,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
Blank,0,0.05999999865889549,Set4_Rep2_FLZ,Set4,Rep2,March,fluconazole
40_C9,512,0.13019999861717224,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,256,0.15029999613761902,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,128,0.20190000534057617,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,64,0.34470000863075256,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,32,0.5238999724388123,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,16,0.8116000294685364,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,8,1.0484000444412231,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,4,1.0504000186920166,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,2,0.8282999992370605,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,1,1.041100025177002,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,0.5,0.9354000091552734,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_C9,0,0.9429000020027161,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,512,0.14839999377727509,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,256,0.11550000309944153,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,128,0.21209999918937683,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,64,0.26339998841285706,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,32,0.40540000796318054,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,16,0.6467000246047974,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,8,0.7382000088691711,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,4,0.7425000071525574,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,2,0.7204999923706055,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,1,0.8331000208854675,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,0.5,0.9041000008583069,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E7,0,0.9829000234603882,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E11,512,0.12210000306367874,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E11,256,0.11299999803304672,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E11,128,0.1436000019311905,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E11,64,0.2078000009059906,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
40_E11,32,0.23690000176429749,Set4_Rep1_FLZ,Set4,Rep1,March,fluconazole
