curve_id,IC50,b,d,converged,b_hit_upper,extrapolated,pseudo_r2,error_message,population,drug,month,evolution_history
40_F2_fluconazole_February,31.6214988173955,26.624610056765725,0.8593428602644204,TRUE,FALSE,FALSE,0.9283835074723725,NA,40_F2,fluconazole,February,40 evolved
40_F4_fluconazole_February,20.645519899973433,2.418844243617325,1.045034800111325,TRUE,FALSE,FALSE,0.9539507191634337,NA,40_F4,fluconazole,February,40 evolved
40_F6_fluconazole_February,25.416671828786054,2.0934371117060713,0.9502848360418171,TRUE,FALSE,FALSE,0.961806499395882,NA,40_F6,fluconazole,February,40 evolved
40_G5_fluconazole_February,33.75877326391878,4.4029638309259544,0.9850964951414771,TRUE,FALSE,FALSE,0.9657017185566017,NA,40_G5,fluconazole,February,40 evolved
40_G9_fluconazole_February,56.725207988830434,0.9933806456475145,1.1357230708278676,TRUE,FALSE,FALSE,0.9167053272870153,NA,40_G9,fluconazole,February,40 evolved
40_G11_fluconazole_February,52.13938232826917,0.8817941545155119,1.0936282746526722,TRUE,FALSE,FALSE,0.872602732797778,NA,40_G11,fluconazole,February,40 evolved
fRS585_fluconazole_February,27.593082275704027,2.107990276170321,0.8788722705329117,TRUE,FALSE,FALSE,0.8978301686720266,NA,fRS585,fluconazole,February,fRS585
40_D2_fluconazole_February,26.815653460145423,3.8107096022444704,0.7898662401951072,TRUE,FALSE,FALSE,0.9494972309588411,NA,40_D2,fluconazole,February,40 evolved
40_D4_fluconazole_February,22.898149038475065,4.031664388497135,0.880112877259009,TRUE,FALSE,FALSE,0.9497404377624333,NA,40_D4,fluconazole,February,40 evolved
40_D8_fluconazole_February,24.905849871463495,3.6264072406757326,0.923589561867104,TRUE,FALSE,FALSE,0.9452914615828538,NA,40_D8,fluconazole,February,40 evolved
40_E7_fluconazole_February,34.06312349040175,2.0473865539515366,0.98089416731881,TRUE,FALSE,FALSE,0.9405801621084231,NA,40_E7,fluconazole,February,40 evolved
40_E9_fluconazole_February,25.273825567602856,5.875623402634796,0.857464674725966,TRUE,FALSE,FALSE,0.9543596487446815,NA,40_E9,fluconazole,February,40 evolved
40_E11_fluconazole_February,44.608079503130746,2.3839860595522846,0.9121264930375195,TRUE,FALSE,FALSE,0.9000027261094763,NA,40_E11,fluconazole,February,40 evolved
40_B2_fluconazole_February,19.599213207628758,2.5495345434266725,1.0180461305895263,TRUE,FALSE,FALSE,0.9773645103164971,NA,40_B2,fluconazole,February,40 evolved
40_B6_fluconazole_February,25.420134604567778,4.489074747456989,0.857217999744843,TRUE,FALSE,FALSE,0.9545778852639724,NA,40_B6,fluconazole,February,40 evolved
40_B8_fluconazole_February,24.311571912271116,3.1669838969496826,0.9894355245170314,TRUE,FALSE,FALSE,0.951476725093484,NA,40_B8,fluconazole,February,40 evolved
40_C5_fluconazole_February,25.158257117043004,3.5187464067089604,0.9557013080757275,TRUE,FALSE,FALSE,0.947338952101908,NA,40_C5,fluconazole,February,40 evolved
40_C7_fluconazole_February,24.767946665238917,5.37147031264852,0.8665172499773206,TRUE,FALSE,FALSE,0.9788364242410079,NA,40_C7,fluconazole,February,40 evolved
40_C9_fluconazole_February,47.9919471158769,1.7748049778994854,0.9509705574504254,TRUE,FALSE,FALSE,0.9554316947812694,NA,40_C9,fluconazole,February,40 evolved
40_C9_amphotericin_March,0.4047655508325412,4.978126825535629,0.9380452328676963,TRUE,FALSE,FALSE,0.9772971521010476,NA,40_C9,amphotericin,March,40 evolved
40_E7_amphotericin_March,0.4448503955302584,8.14226442934433,0.9175518071124136,TRUE,FALSE,FALSE,0.9412291410596703,NA,40_E7,amphotericin,March,40 evolved
40_E11_amphotericin_March,0.46229886193673814,26.678973538507886,0.8685111222822404,TRUE,FALSE,FALSE,0.9401823813144764,NA,40_E11,amphotericin,March,40 evolved
40_F6_amphotericin_March,0.32900774167019536,5.53349198818934,0.814417596173347,TRUE,FALSE,FALSE,0.9607326162987608,NA,40_F6,amphotericin,March,40 evolved
40_G9_amphotericin_March,0.4929826199942359,23.432267877583744,1.056588910675716,TRUE,FALSE,FALSE,0.962434768819847,NA,40_G9,amphotericin,March,40 evolved
40_G11_amphotericin_March,NA,NA,NA,FALSE,NA,NA,NA,Fit failed to converge,40_G11,amphotericin,March,40 evolved
fRS585_amphotericin_March,0.259428729469832,3.3930884986081304,0.8357415781505071,TRUE,FALSE,FALSE,0.9022708374491875,NA,fRS585,amphotericin,March,fRS585
