block,temp,time,t_600,well,od600,strain
Block3,42C,23:58:01,42,C10,0.084,35_B8
Block1,41C,00:28:01,41,C10,0.08,35_B8
Block1,41C,00:43:01,41,C10,0.081,35_B8
Block1,41C,00:58:01,41,C10,0.081,35_B8
Block1,41C,01:13:01,41,C10,0.082,35_B8
Block1,41C,01:28:01,41,C10,0.083,35_B8
Block1,41C,01:43:01,41,C10,0.084,35_B8
Block1,41C,01:58:01,41,C10,0.086,35_B8
Block1,41C,02:13:01,41,C10,0.088,35_B8
Block1,41C,02:28:01,41,C10,0.09,35_B8
Block1,41C,02:43:01,41.1,C10,0.092,35_B8
Block1,41C,02:58:01,41,C10,0.095,35_B8
Block1,41C,03:13:01,41,C10,0.098,35_B8
Block1,41C,03:28:01,41.1,C10,0.102,35_B8
Block1,41C,03:43:01,41,C10,0.106,35_B8
Block1,41C,03:58:01,41,C10,0.11,35_B8
Block1,41C,04:13:01,41,C10,0.116,35_B8
Block1,41C,04:28:01,41,C10,0.121,35_B8
Block1,41C,04:43:01,41,C10,0.127,35_B8
Block1,41C,04:58:01,41,C10,0.134,35_B8
Block1,41C,05:13:01,41,C10,0.142,35_B8
Block1,41C,05:28:01,41,C10,0.151,35_B8
Block1,41C,05:43:01,41,C10,0.16,35_B8
Block1,41C,05:58:01,41,C10,0.172,35_B8
Block1,41C,06:13:01,41,C10,0.183,35_B8
Block1,41C,06:28:01,41,C10,0.197,35_B8
Block1,41C,06:43:01,41,C10,0.211,35_B8
Block1,41C,06:58:01,41,C10,0.224,35_B8
Block1,41C,07:13:01,41,C10,0.239,35_B8
Block1,41C,07:28:01,41,C10,0.254,35_B8
Block1,41C,07:43:01,41,C10,0.272,35_B8
Block1,41C,07:58:01,41,C10,0.291,35_B8
Block1,41C,08:13:01,41,C10,0.311,35_B8
Block1,41C,08:28:01,41,C10,0.326,35_B8
Block1,41C,08:43:01,41,C10,0.349,35_B8
Block1,41C,08:58:01,41,C10,0.368,35_B8
Block1,41C,09:13:01,41,C10,0.391,35_B8
Block1,41C,09:28:01,41,C10,0.415,35_B8
Block1,41C,09:43:01,41,C10,0.441,35_B8
Block1,41C,09:58:01,41,C10,0.464,35_B8
Block1,41C,10:13:01,41,C10,0.49,35_B8
Block1,41C,10:28:01,41,C10,0.517,35_B8
Block1,41C,10:43:01,41,C10,0.546,35_B8
Block1,41C,10:58:01,41,C10,0.575,35_B8
Block1,41C,11:13:01,41,C10,0.606,35_B8
Block1,41C,11:28:01,41,C10,0.634,35_B8
Block1,41C,11:43:01,41,C10,0.665,35_B8
Block1,41C,11:58:01,41,C10,0.704,35_B8
Block1,41C,12:13:01,41,C10,0.735,35_B8
Block1,41C,12:28:01,40.9,C10,0.787,35_B8
Block1,41C,12:43:01,41,C10,0.797,35_B8
Block1,41C,12:58:01,41,C10,0.838,35_B8
Block1,41C,13:13:01,41,C10,0.874,35_B8
Block1,41C,13:28:01,40.9,C10,0.908,35_B8
Block1,41C,13:43:01,41,C10,0.982,35_B8
Block1,41C,13:58:01,41,C10,0.974,35_B8
Block1,41C,14:13:01,41,C10,0.993,35_B8
Block1,41C,14:28:01,41,C10,1.024,35_B8
Block1,41C,14:43:01,41,C10,1.062,35_B8
Block1,41C,14:58:01,41,C10,1.225,35_B8
Block1,41C,15:13:01,41,C10,1.599,35_B8
Block1,41C,15:28:01,41,C10,1.241,35_B8
Block1,41C,15:43:01,41,C10,1.214,35_B8
Block1,41C,15:58:01,41,C10,1.339,35_B8
Block1,41C,16:13:01,41,C10,1.16,35_B8
Block1,41C,16:28:01,41.1,C10,1.161,35_B8
Block1,41C,16:43:01,41,C10,1.16,35_B8
Block1,41C,16:58:01,41,C10,1.171,35_B8
Block1,41C,17:13:01,41,C10,1.165,35_B8
Block1,41C,17:28:01,41,C10,1.16,35_B8
Block1,41C,17:43:01,41,C10,1.156,35_B8
Block1,41C,17:58:01,41,C10,1.155,35_B8
Block1,41C,18:13:01,41,C10,1.17,35_B8
Block1,41C,18:28:01,41,C10,1.166,35_B8
Block1,41C,18:43:01,41,C10,1.161,35_B8
Block1,41C,18:58:01,41,C10,1.156,35_B8
Block1,41C,19:13:01,40.9,C10,1.15,35_B8
Block1,41C,19:28:01,41,C10,1.15,35_B8
Block1,41C,19:43:01,40.9,C10,1.148,35_B8
Block1,41C,19:58:01,41,C10,1.145,35_B8
Block1,41C,20:13:01,41,C10,1.144,35_B8
Block1,41C,20:28:01,41,C10,1.141,35_B8
Block1,41C,20:43:01,41,C10,1.141,35_B8
Block1,41C,20:58:01,41,C10,1.141,35_B8
Block1,41C,21:13:01,40.9,C10,1.14,35_B8
Block1,41C,21:28:01,40.9,C10,1.137,35_B8
Block1,41C,21:43:01,41.1,C10,1.136,35_B8
Block1,41C,21:58:01,41,C10,1.134,35_B8
Block1,41C,22:13:01,41,C10,1.131,35_B8
Block1,41C,22:28:01,41,C10,1.129,35_B8
Block1,41C,22:43:01,41,C10,1.129,35_B8
Block1,41C,22:58:01,41,C10,1.124,35_B8
Block1,41C,23:13:01,41.1,C10,1.122,35_B8
Block1,41C,23:28:01,41,C10,1.118,35_B8
Block1,41C,23:43:01,41,C10,1.117,35_B8
Block1,41C,23:58:01,41,C10,1.114,35_B8
Block1,42C,00:28:01,42,C11,0.081,WT_CASP_1
Block1,42C,00:43:01,42,C11,0.082,WT_CASP_1
Block1,42C,00:58:01,42,C11,0.083,WT_CASP_1
Block1,42C,01:13:01,42,C11,0.083,WT_CASP_1
Block1,42C,01:28:01,41.9,C11,0.084,WT_CASP_1
Block1,42C,01:43:01,42,C11,0.086,WT_CASP_1
Block1,42C,01:58:01,42,C11,0.087,WT_CASP_1
Block1,42C,02:13:01,42,C11,0.089,WT_CASP_1
Block1,42C,02:28:01,42,C11,0.091,WT_CASP_1
Block1,42C,02:43:01,41.9,C11,0.093,WT_CASP_1
Block1,42C,02:58:01,42,C11,0.095,WT_CASP_1
Block1,42C,03:13:01,42,C11,0.097,WT_CASP_1
Block1,42C,03:28:01,41.9,C11,0.1,WT_CASP_1
Block1,42C,03:43:01,42.1,C11,0.103,WT_CASP_1
Block1,42C,03:58:01,42,C11,0.105,WT_CASP_1
Block1,42C,04:13:01,42,C11,0.109,WT_CASP_1
Block1,42C,04:28:01,42,C11,0.112,WT_CASP_1
Block1,42C,04:43:01,42,C11,0.116,WT_CASP_1
Block1,42C,04:58:01,41.9,C11,0.119,WT_CASP_1
Block1,42C,05:13:01,42,C11,0.122,WT_CASP_1
Block1,42C,05:28:01,42,C11,0.126,WT_CASP_1
Block1,42C,05:43:01,42,C11,0.13,WT_CASP_1
Block1,42C,05:58:01,42,C11,0.134,WT_CASP_1
Block1,42C,06:13:01,42,C11,0.138,WT_CASP_1
Block1,42C,06:28:01,42,C11,0.143,WT_CASP_1
Block1,42C,06:43:01,41.9,C11,0.146,WT_CASP_1
Block1,42C,06:58:01,42,C11,0.15,WT_CASP_1
Block1,42C,07:13:01,42.1,C11,0.155,WT_CASP_1
Block1,42C,07:28:01,42,C11,0.159,WT_CASP_1
Block1,42C,07:43:01,42,C11,0.163,WT_CASP_1
Block1,42C,07:58:01,42,C11,0.167,WT_CASP_1
Block1,42C,08:13:01,42,C11,0.171,WT_CASP_1
Block1,42C,08:28:01,42,C11,0.174,WT_CASP_1
Block1,42C,08:43:01,42.1,C11,0.178,WT_CASP_1
Block1,42C,08:58:01,42,C11,0.181,WT_CASP_1
Block1,42C,09:13:01,42,C11,0.184,WT_CASP_1
Block1,42C,09:28:01,42,C11,0.186,WT_CASP_1
Block1,42C,09:43:01,42,C11,0.188,WT_CASP_1
Block1,42C,09:58:01,42,C11,0.19,WT_CASP_1
Block1,42C,10:13:01,42,C11,0.191,WT_CASP_1
Block1,42C,10:28:01,42,C11,0.192,WT_CASP_1
Block1,42C,10:43:01,42.1,C11,0.193,WT_CASP_1
Block1,42C,10:58:01,42,C11,0.194,WT_CASP_1
Block1,42C,11:13:01,42,C11,0.194,WT_CASP_1
Block1,42C,11:28:01,42,C11,0.194,WT_CASP_1
Block1,42C,11:43:01,42,C11,0.195,WT_CASP_1
Block1,42C,11:58:01,42,C11,0.194,WT_CASP_1
Block1,42C,12:13:01,42,C11,0.194,WT_CASP_1
Block1,42C,12:28:01,42.1,C11,0.194,WT_CASP_1
Block1,42C,12:43:01,42,C11,0.193,WT_CASP_1
Block1,42C,12:58:01,42,C11,0.193,WT_CASP_1
Block1,42C,13:13:01,42,C11,0.192,WT_CASP_1
Block1,42C,13:28:01,41.9,C11,0.19,WT_CASP_1
Block1,42C,13:43:01,42,C11,0.19,WT_CASP_1
Block1,42C,13:58:01,42,C11,0.189,WT_CASP_1
Block1,42C,14:13:01,42.1,C11,0.188,WT_CASP_1
Block1,42C,14:28:01,42,C11,0.188,WT_CASP_1
Block1,42C,14:43:01,42,C11,0.186,WT_CASP_1
Block1,42C,14:58:01,41.9,C11,0.185,WT_CASP_1
Block1,42C,15:13:01,42,C11,0.184,WT_CASP_1
Block1,42C,15:28:01,42,C11,0.183,WT_CASP_1
Block1,42C,15:43:01,42,C11,0.183,WT_CASP_1
Block1,42C,15:58:01,42,C11,0.182,WT_CASP_1
Block1,42C,16:13:01,42,C11,0.182,WT_CASP_1
Block1,42C,16:28:01,42,C11,0.18,WT_CASP_1
Block1,42C,16:43:01,42,C11,0.179,WT_CASP_1
Block1,42C,16:58:01,42,C11,0.178,WT_CASP_1
Block1,42C,17:13:01,42,C11,0.178,WT_CASP_1
Block1,42C,17:28:01,42,C11,0.177,WT_CASP_1
Block1,42C,17:43:01,42,C11,0.176,WT_CASP_1
Block1,42C,17:58:01,42,C11,0.176,WT_CASP_1
Block1,42C,18:13:01,42,C11,0.175,WT_CASP_1
Block1,42C,18:28:01,42.1,C11,0.174,WT_CASP_1
Block1,42C,18:43:01,42,C11,0.175,WT_CASP_1
Block1,42C,18:58:01,42.1,C11,0.173,WT_CASP_1
Block1,42C,19:13:01,42,C11,0.173,WT_CASP_1
Block1,42C,19:28:01,42,C11,0.172,WT_CASP_1
Block1,42C,19:43:01,42.1,C11,0.172,WT_CASP_1
Block1,42C,19:58:01,42,C11,0.172,WT_CASP_1
Block1,42C,20:13:01,42,C11,0.17,WT_CASP_1
Block1,42C,20:28:01,42,C11,0.171,WT_CASP_1
Block1,42C,20:43:01,42,C11,0.171,WT_CASP_1
Block1,42C,20:58:01,42,C11,0.17,WT_CASP_1
Block1,42C,21:13:01,42,C11,0.17,WT_CASP_1
Block1,42C,21:28:01,42,C11,0.168,WT_CASP_1
Block1,42C,21:43:01,42,C11,0.168,WT_CASP_1
Block1,42C,21:58:01,42,C11,0.168,WT_CASP_1
Block1,42C,22:13:01,42,C11,0.167,WT_CASP_1
Block1,42C,22:28:01,42,C11,0.167,WT_CASP_1
Block1,42C,22:43:01,42,C11,0.167,WT_CASP_1
Block1,42C,22:58:01,42,C11,0.167,WT_CASP_1
Block1,42C,23:13:01,42,C11,0.167,WT_CASP_1
Block1,42C,23:28:01,42,C11,0.166,WT_CASP_1
Block1,42C,23:43:01,42,C11,0.165,WT_CASP_1
Block1,42C,23:58:01,42,C11,0.165,WT_CASP_1
Block2,41C,00:28:01,41,C11,0.081,WT_CASP_1
Block2,41C,00:43:01,40.9,C11,0.08,WT_CASP_1
Block2,41C,00:58:01,41,C11,0.082,WT_CASP_1
Block2,41C,01:13:01,41,C11,0.083,WT_CASP_1
Block2,41C,01:28:01,41,C11,0.085,WT_CASP_1
Block2,41C,01:43:01,41,C11,0.086,WT_CASP_1
Block2,41C,01:58:01,41,C11,0.088,WT_CASP_1
Block2,41C,02:13:01,41,C11,0.091,WT_CASP_1
Block2,41C,02:28:01,41,C11,0.093,WT_CASP_1
Block2,41C,02:43:01,41,C11,0.096,WT_CASP_1
Block2,41C,02:58:01,41,C11,0.1,WT_CASP_1
Block2,41C,03:13:01,40.9,C11,0.103,WT_CASP_1
Block2,41C,03:28:01,41,C11,0.108,WT_CASP_1
Block2,41C,03:43:01,40.9,C11,0.113,WT_CASP_1
Block2,41C,03:58:01,41,C11,0.118,WT_CASP_1
Block2,41C,04:13:01,41,C11,0.125,WT_CASP_1
Block2,41C,04:28:01,41,C11,0.132,WT_CASP_1
Block2,41C,04:43:01,41,C11,0.14,WT_CASP_1
Block2,41C,04:58:01,41,C11,0.148,WT_CASP_1
Block2,41C,05:13:01,41,C11,0.159,WT_CASP_1
Block2,41C,05:28:01,41,C11,0.171,WT_CASP_1
Block2,41C,05:43:01,41,C11,0.183,WT_CASP_1
Block2,41C,05:58:01,41,C11,0.198,WT_CASP_1
Block2,41C,06:13:01,41,C11,0.213,WT_CASP_1
Block2,41C,06:28:01,41,C11,0.229,WT_CASP_1
Block2,41C,06:43:01,40.9,C11,0.249,WT_CASP_1
Block2,41C,06:58:01,41,C11,0.268,WT_CASP_1
Block2,41C,07:13:01,41,C11,0.29,WT_CASP_1
Block2,41C,07:28:01,41,C11,0.313,WT_CASP_1
Block2,41C,07:43:01,40.9,C11,0.339,WT_CASP_1
Block2,41C,07:58:01,41,C11,0.364,WT_CASP_1
Block2,41C,08:13:01,41,C11,0.392,WT_CASP_1
Block2,41C,08:28:01,41,C11,0.423,WT_CASP_1
Block2,41C,08:43:01,41,C11,0.455,WT_CASP_1
Block2,41C,08:58:01,41,C11,0.487,WT_CASP_1
Block2,41C,09:13:01,41,C11,0.523,WT_CASP_1
Block2,41C,09:28:01,41,C11,0.56,WT_CASP_1
Block2,41C,09:43:01,41,C11,0.599,WT_CASP_1
Block2,41C,09:58:01,40.9,C11,0.639,WT_CASP_1
Block2,41C,10:13:01,41,C11,0.679,WT_CASP_1
Block2,41C,10:28:01,41,C11,0.721,WT_CASP_1
Block2,41C,10:43:01,40.9,C11,0.766,WT_CASP_1
Block2,41C,10:58:01,41,C11,0.808,WT_CASP_1
Block2,41C,11:13:01,41,C11,0.85,WT_CASP_1
Block2,41C,11:28:01,41,C11,0.892,WT_CASP_1
Block2,41C,11:43:01,41,C11,0.934,WT_CASP_1
Block2,41C,11:58:01,41,C11,0.975,WT_CASP_1
Block2,41C,12:13:01,41,C11,1.016,WT_CASP_1
Block2,41C,12:28:01,41,C11,1.057,WT_CASP_1
Block2,41C,12:43:01,41,C11,1.093,WT_CASP_1
Block2,41C,12:58:01,41,C11,1.13,WT_CASP_1
Block2,41C,13:13:01,41,C11,1.16,WT_CASP_1
Block2,41C,13:28:01,41,C11,1.19,WT_CASP_1
Block2,41C,13:43:01,41,C11,1.215,WT_CASP_1
Block2,41C,13:58:01,41,C11,1.238,WT_CASP_1
Block2,41C,14:13:01,41,C11,1.257,WT_CASP_1
Block2,41C,14:28:01,41,C11,1.276,WT_CASP_1
Block2,41C,14:43:01,41,C11,1.289,WT_CASP_1
Block2,41C,14:58:01,41,C11,1.296,WT_CASP_1
Block2,41C,15:13:01,40.9,C11,1.298,WT_CASP_1
Block2,41C,15:28:01,41,C11,1.297,WT_CASP_1
Block2,41C,15:43:01,41,C11,1.297,WT_CASP_1
Block2,41C,15:58:01,41,C11,1.297,WT_CASP_1
Block2,41C,16:13:01,41,C11,1.296,WT_CASP_1
Block2,41C,16:28:01,41,C11,1.295,WT_CASP_1
Block2,41C,16:43:01,41,C11,1.293,WT_CASP_1
Block2,41C,16:58:01,40.9,C11,1.29,WT_CASP_1
Block2,41C,17:13:01,41,C11,1.288,WT_CASP_1
Block2,41C,17:28:01,41,C11,1.286,WT_CASP_1
Block2,41C,17:43:01,41,C11,1.286,WT_CASP_1
Block2,41C,17:58:01,41,C11,1.284,WT_CASP_1
Block2,41C,18:13:01,41,C11,1.283,WT_CASP_1
Block2,41C,18:28:01,41,C11,1.282,WT_CASP_1
Block2,41C,18:43:01,40.9,C11,1.278,WT_CASP_1
Block2,41C,18:58:01,41,C11,1.278,WT_CASP_1
Block2,41C,19:13:01,41,C11,1.278,WT_CASP_1
Block2,41C,19:28:01,41,C11,1.275,WT_CASP_1
Block2,41C,19:43:01,41,C11,1.276,WT_CASP_1
Block2,41C,19:58:01,41,C11,1.274,WT_CASP_1
Block2,41C,20:13:01,41,C11,1.273,WT_CASP_1
Block2,41C,20:28:01,41,C11,1.272,WT_CASP_1
Block2,41C,20:43:01,41.1,C11,1.272,WT_CASP_1
Block2,41C,20:58:01,41,C11,1.271,WT_CASP_1
Block2,41C,21:13:01,41,C11,1.268,WT_CASP_1
Block2,41C,21:28:01,41,C11,1.269,WT_CASP_1
Block2,41C,21:43:01,41,C11,1.267,WT_CASP_1
Block2,41C,21:58:01,41,C11,1.264,WT_CASP_1
Block2,41C,22:13:01,41,C11,1.264,WT_CASP_1
Block2,41C,22:28:01,41,C11,1.263,WT_CASP_1
Block2,41C,22:43:01,41,C11,1.264,WT_CASP_1
Block2,41C,22:58:01,40.9,C11,1.261,WT_CASP_1
Block2,41C,23:13:01,41,C11,1.262,WT_CASP_1
Block2,41C,23:28:01,41,C11,1.262,WT_CASP_1
Block2,41C,23:43:01,41,C11,1.261,WT_CASP_1
Block2,41C,23:58:01,41,C11,1.261,WT_CASP_1
Block3,41C,00:28:01,41,C11,0.097,WT_CASP_1
Block3,41C,00:43:01,41,C11,0.104,WT_CASP_1
Block3,41C,00:58:01,41,C11,0.118,WT_CASP_1
Block3,41C,01:13:01,40.9,C11,0.137,WT_CASP_1
Block3,41C,01:28:01,41,C11,0.162,WT_CASP_1
Block3,41C,01:43:01,41,C11,0.192,WT_CASP_1
Block3,41C,01:58:01,41,C11,0.228,WT_CASP_1
Block3,41C,02:13:01,41,C11,0.278,WT_CASP_1
Block3,41C,02:28:01,41,C11,0.338,WT_CASP_1
Block3,41C,02:43:01,41,C11,0.408,WT_CASP_1
Block3,41C,02:58:01,41,C11,0.478,WT_CASP_1
Block3,41C,03:13:01,41,C11,0.547,WT_CASP_1
Block3,41C,03:28:01,41,C11,0.604,WT_CASP_1
Block3,41C,03:43:01,41,C11,0.648,WT_CASP_1
Block3,41C,03:58:01,41,C11,0.683,WT_CASP_1
Block3,41C,04:13:01,41,C11,0.709,WT_CASP_1
Block3,41C,04:28:01,41,C11,0.734,WT_CASP_1
Block3,41C,04:43:01,41,C11,0.757,WT_CASP_1
Block3,41C,04:58:01,41,C11,0.77,WT_CASP_1
Block3,41C,05:13:01,40.9,C11,0.788,WT_CASP_1
Block3,41C,05:28:01,41,C11,0.8,WT_CASP_1
Block3,41C,05:43:01,40.9,C11,0.816,WT_CASP_1
Block3,41C,05:58:01,41,C11,0.818,WT_CASP_1
Block3,41C,06:13:01,41,C11,0.832,WT_CASP_1
Block3,41C,06:28:01,41,C11,0.835,WT_CASP_1
Block3,41C,06:43:01,41,C11,0.848,WT_CASP_1
Block3,41C,06:58:01,41,C11,0.852,WT_CASP_1
Block3,41C,07:13:01,41,C11,0.856,WT_CASP_1
Block3,41C,07:28:01,41,C11,0.861,WT_CASP_1
Block3,41C,07:43:01,41.1,C11,0.863,WT_CASP_1
Block3,41C,07:58:01,41,C11,0.867,WT_CASP_1
Block3,41C,08:13:01,41,C11,0.872,WT_CASP_1
Block3,41C,08:28:01,41,C11,0.875,WT_CASP_1
Block3,41C,08:43:01,41,C11,0.874,WT_CASP_1
Block3,41C,08:58:01,41,C11,0.878,WT_CASP_1
Block3,41C,09:13:01,41,C11,0.881,WT_CASP_1
Block3,41C,09:28:01,41,C11,0.88,WT_CASP_1
Block3,41C,09:43:01,41,C11,0.881,WT_CASP_1
Block3,41C,09:58:01,41,C11,0.881,WT_CASP_1
Block3,41C,10:13:01,41,C11,0.88,WT_CASP_1
Block3,41C,10:28:01,41,C11,0.881,WT_CASP_1
Block3,41C,10:43:01,41,C11,0.884,WT_CASP_1
Block3,41C,10:58:01,41,C11,0.882,WT_CASP_1
Block3,41C,11:13:01,41,C11,0.882,WT_CASP_1
Block3,41C,11:28:01,41,C11,0.881,WT_CASP_1
Block3,41C,11:43:01,41.1,C11,0.882,WT_CASP_1
Block3,41C,11:58:01,41,C11,0.879,WT_CASP_1
Block3,41C,12:13:01,41,C11,0.882,WT_CASP_1
Block3,41C,12:28:01,41,C11,0.882,WT_CASP_1
Block3,41C,12:43:01,41,C11,0.882,WT_CASP_1
Block3,41C,12:58:01,41,C11,0.881,WT_CASP_1
Block3,41C,13:13:01,41,C11,0.881,WT_CASP_1
Block3,41C,13:28:01,41,C11,0.882,WT_CASP_1
Block3,41C,13:43:01,41.1,C11,0.885,WT_CASP_1
Block3,41C,13:58:01,41,C11,0.885,WT_CASP_1
Block3,41C,14:13:01,41,C11,0.885,WT_CASP_1
Block3,41C,14:28:01,41,C11,0.886,WT_CASP_1
Block3,41C,14:43:01,41,C11,0.884,WT_CASP_1
Block3,41C,14:58:01,41,C11,0.888,WT_CASP_1
Block3,41C,15:13:01,41,C11,0.888,WT_CASP_1
Block3,41C,15:28:01,41,C11,0.888,WT_CASP_1
Block3,41C,15:43:01,41,C11,0.89,WT_CASP_1
Block3,41C,15:58:01,41,C11,0.889,WT_CASP_1
Block3,41C,16:13:01,41,C11,0.89,WT_CASP_1
Block3,41C,16:28:01,41,C11,0.891,WT_CASP_1
Block3,41C,16:43:01,41,C11,0.892,WT_CASP_1
Block3,41C,16:58:01,41,C11,0.892,WT_CASP_1
Block3,41C,17:13:01,41,C11,0.893,WT_CASP_1
Block3,41C,17:28:01,41,C11,0.892,WT_CASP_1
Block3,41C,17:43:01,41,C11,0.895,WT_CASP_1
Block3,41C,17:58:01,41,C11,0.894,WT_CASP_1
Block3,41C,18:13:01,41,C11,0.896,WT_CASP_1
Block3,41C,18:28:01,41,C11,0.897,WT_CASP_1
Block3,41C,18:43:01,40.9,C11,0.897,WT_CASP_1
Block3,41C,18:58:01,41,C11,0.898,WT_CASP_1
Block3,41C,19:13:01,41,C11,0.899,WT_CASP_1
Block3,41C,19:28:01,41,C11,0.899,WT_CASP_1
Block3,41C,19:43:01,41,C11,0.9,WT_CASP_1
Block3,41C,19:58:01,41,C11,0.901,WT_CASP_1
Block3,41C,20:13:01,41,C11,0.901,WT_CASP_1
Block3,41C,20:28:01,41,C11,0.902,WT_CASP_1
Block3,41C,20:43:01,41,C11,0.903,WT_CASP_1
Block3,41C,20:58:01,41.1,C11,0.904,WT_CASP_1
Block3,41C,21:13:01,41,C11,0.904,WT_CASP_1
Block3,41C,21:28:01,41,C11,0.905,WT_CASP_1
Block3,41C,21:43:01,41,C11,0.905,WT_CASP_1
Block3,41C,21:58:01,41,C11,0.907,WT_CASP_1
Block3,41C,22:13:01,40.9,C11,0.905,WT_CASP_1
Block3,41C,22:28:01,41.1,C11,0.908,WT_CASP_1
Block3,41C,22:43:01,41,C11,0.908,WT_CASP_1
Block3,41C,22:58:01,41,C11,0.908,WT_CASP_1
Block3,41C,23:13:01,40.9,C11,0.91,WT_CASP_1
Block3,41C,23:28:01,41,C11,0.906,WT_CASP_1
Block3,41C,23:43:01,41,C11,0.91,WT_CASP_1
Block3,41C,23:58:01,41,C11,0.91,WT_CASP_1
Block1,35C,00:28:01,35,C11,0.077,WT_CASP_1
Block1,35C,00:43:01,35.1,C11,0.077,WT_CASP_1
Block1,35C,00:58:01,35,C11,0.077,WT_CASP_1
Block1,35C,01:13:01,35,C11,0.077,WT_CASP_1
Block1,35C,01:28:01,35,C11,0.077,WT_CASP_1
Block1,35C,01:43:01,35,C11,0.079,WT_CASP_1
Block1,35C,01:58:01,35,C11,0.079,WT_CASP_1
Block1,35C,02:13:01,35,C11,0.081,WT_CASP_1
Block1,35C,02:28:01,35.1,C11,0.082,WT_CASP_1
Block1,35C,02:43:01,35,C11,0.084,WT_CASP_1
Block1,35C,02:58:01,34.9,C11,0.087,WT_CASP_1
Block1,35C,03:13:01,35,C11,0.091,WT_CASP_1
Block1,35C,03:28:01,35,C11,0.095,WT_CASP_1
Block1,35C,03:43:01,35,C11,0.1,WT_CASP_1
Block1,35C,03:58:01,35,C11,0.107,WT_CASP_1
Block1,35C,04:13:01,35,C11,0.116,WT_CASP_1
Block1,35C,04:28:01,35,C11,0.126,WT_CASP_1
Block1,35C,04:43:01,35,C11,0.139,WT_CASP_1
Block1,35C,04:58:01,35,C11,0.154,WT_CASP_1
Block1,35C,05:13:01,35,C11,0.175,WT_CASP_1
Block1,35C,05:28:01,35,C11,0.199,WT_CASP_1
Block1,35C,05:43:01,35,C11,0.228,WT_CASP_1
Block1,35C,05:58:01,35,C11,0.264,WT_CASP_1
Block1,35C,06:13:01,35,C11,0.305,WT_CASP_1
Block1,35C,06:28:01,35,C11,0.354,WT_CASP_1
Block1,35C,06:43:01,35,C11,0.408,WT_CASP_1
Block1,35C,06:58:01,35,C11,0.465,WT_CASP_1
Block1,35C,07:13:01,35,C11,0.525,WT_CASP_1
Block1,35C,07:28:01,35,C11,0.581,WT_CASP_1
Block1,35C,07:43:01,35.1,C11,0.635,WT_CASP_1
Block1,35C,07:58:01,35,C11,0.685,WT_CASP_1
Block1,35C,08:13:01,35,C11,0.727,WT_CASP_1
Block1,35C,08:28:01,35,C11,0.767,WT_CASP_1
Block1,35C,08:43:01,35,C11,0.804,WT_CASP_1
Block1,35C,08:58:01,35,C11,0.835,WT_CASP_1
Block1,35C,09:13:01,35,C11,0.867,WT_CASP_1
Block1,35C,09:28:01,35,C11,0.897,WT_CASP_1
Block1,35C,09:43:01,35,C11,0.92,WT_CASP_1
Block1,35C,09:58:01,35,C11,0.949,WT_CASP_1
Block1,35C,10:13:01,35,C11,0.974,WT_CASP_1
Block1,35C,10:28:01,35,C11,1,WT_CASP_1
Block1,35C,10:43:01,35,C11,1.023,WT_CASP_1
Block1,35C,10:58:01,35,C11,1.041,WT_CASP_1
Block1,35C,11:13:01,35,C11,1.054,WT_CASP_1
Block1,35C,11:28:01,35,C11,1.063,WT_CASP_1
Block1,35C,11:43:01,35,C11,1.066,WT_CASP_1
Block1,35C,11:58:01,35,C11,1.07,WT_CASP_1
Block1,35C,12:13:01,35,C11,1.071,WT_CASP_1
Block1,35C,12:28:01,35,C11,1.071,WT_CASP_1
Block1,35C,12:43:01,35,C11,1.072,WT_CASP_1
Block1,35C,12:58:01,34.9,C11,1.075,WT_CASP_1
Block1,35C,13:13:01,35,C11,1.074,WT_CASP_1
Block1,35C,13:28:01,35,C11,1.074,WT_CASP_1
Block1,35C,13:43:01,35,C11,1.075,WT_CASP_1
Block1,35C,13:58:01,35,C11,1.075,WT_CASP_1
Block1,35C,14:13:01,35,C11,1.076,WT_CASP_1
Block1,35C,14:28:01,35,C11,1.077,WT_CASP_1
Block1,35C,14:43:01,35,C11,1.076,WT_CASP_1
Block1,35C,14:58:01,35,C11,1.078,WT_CASP_1
Block1,35C,15:13:01,34.9,C11,1.076,WT_CASP_1
Block1,35C,15:28:01,35,C11,1.077,WT_CASP_1
Block1,35C,15:43:01,35,C11,1.076,WT_CASP_1
Block1,35C,15:58:01,35,C11,1.075,WT_CASP_1
Block1,35C,16:13:01,35,C11,1.075,WT_CASP_1
Block1,35C,16:28:01,35,C11,1.077,WT_CASP_1
Block1,35C,16:43:01,35,C11,1.077,WT_CASP_1
Block1,35C,16:58:01,35,C11,1.077,WT_CASP_1
Block1,35C,17:13:01,35,C11,1.078,WT_CASP_1
Block1,35C,17:28:01,35,C11,1.076,WT_CASP_1
Block1,35C,17:43:01,35.1,C11,1.076,WT_CASP_1
Block1,35C,17:58:01,35,C11,1.079,WT_CASP_1
Block1,35C,18:13:01,35,C11,1.079,WT_CASP_1
Block1,35C,18:28:01,35,C11,1.078,WT_CASP_1
Block1,35C,18:43:01,35,C11,1.077,WT_CASP_1
Block1,35C,18:58:01,35,C11,1.08,WT_CASP_1
Block1,35C,19:13:01,35,C11,1.078,WT_CASP_1
Block1,35C,19:28:01,35,C11,1.08,WT_CASP_1
Block1,35C,19:43:01,35,C11,1.078,WT_CASP_1
